camNum	frameNum	sysClock	buffer
0	9367	312344	1
2	9309	312357	1
0	9368	312377	1
2	9310	312389	1
0	9369	312410	1
2	9311	312421	1
0	9370	312444	1
2	9312	312454	1
0	9371	312477	1
2	9313	312485	1
0	9372	312511	1
2	9314	312519	1
0	9373	312546	1
2	9315	312550	1
0	9374	312580	1
2	9316	312599	1
0	9375	312613	1
2	9317	312630	1
0	9376	312647	1
2	9318	312663	1
0	9377	312680	1
2	9319	312694	1
0	9378	312714	1
2	9320	312727	1
0	9379	312745	1
2	9321	312758	1
0	9380	312778	1
2	9322	312790	1
0	9381	312811	1
2	9323	312823	1
0	9382	312847	1
2	9324	312854	1
0	9383	312878	1
2	9325	312886	1
0	9384	312910	1
2	9326	312917	1
0	9385	312943	1
2	9327	312965	1
0	9386	312977	1
2	9328	312997	1
0	9387	313010	1
2	9329	313029	1
0	9388	313045	1
2	9330	313062	1
0	9389	313078	1
2	9331	313094	1
0	9390	313110	1
2	9332	313126	1
0	9391	313145	1
2	9333	313158	1
0	9392	313178	1
2	9334	313190	1
0	9393	313213	1
2	9335	313222	1
0	9394	313244	1
2	9336	313253	1
0	9395	313278	1
2	9337	313285	1
0	9396	313312	1
2	9338	313317	1
0	9397	313344	1
2	9339	313365	1
0	9398	313377	1
2	9340	313397	1
0	9399	313411	1
2	9341	313429	1
0	9400	313444	1
2	9342	313462	1
0	9401	313477	1
2	9343	313494	1
0	9402	313512	1
2	9344	313526	1
0	9403	313546	1
2	9345	313558	1
0	9404	313577	1
2	9346	313589	1
0	9405	313611	1
2	9347	313622	1
0	9406	313645	1
2	9348	313653	1
0	9407	313678	1
2	9349	313685	1
0	9408	313711	1
2	9350	313734	1
0	9409	313748	1
2	9351	313767	1
0	9410	313781	1
2	9352	313798	1
0	9411	313814	1
2	9353	313831	1
0	9412	313848	1
2	9354	313862	1
0	9413	313879	1
2	9355	313894	1
0	9414	313912	1
2	9356	313926	1
0	9415	313944	1
2	9357	313957	1
0	9416	313978	1
2	9358	313989	1
0	9417	314011	1
2	9359	314022	1
0	9418	314045	1
2	9360	314053	1
0	9419	314078	1
2	9361	314087	1
0	9420	314114	1
2	9362	314135	1
0	9421	314148	1
2	9363	314166	1
0	9422	314181	1
2	9364	314199	1
0	9423	314214	1
2	9365	314231	1
0	9424	314248	1
2	9366	314262	1
0	9425	314278	1
2	9367	314294	1
0	9426	314312	1
2	9368	314325	1
0	9427	314345	1
2	9369	314358	1
0	9428	314379	1
2	9370	314390	1
0	9429	314414	1
2	9371	314423	1
0	9430	314447	1
2	9372	314454	1
0	9431	314479	1
2	9373	314501	1
0	9432	314511	1
2	9374	314533	1
0	9433	314544	1
2	9375	314565	1
0	9434	314578	1
2	9376	314597	1
0	9435	314612	1
2	9377	314629	1
0	9436	314645	1
2	9378	314661	1
0	9437	314679	1
2	9379	314694	1
0	9438	314713	1
2	9380	314726	1
0	9439	314746	1
2	9381	314758	1
0	9440	314779	1
2	9382	314789	1
0	9441	314812	1
2	9383	314821	1
0	9442	314845	1
2	9384	314853	1
0	9443	314879	1
2	9385	314901	1
0	9444	314911	1
2	9386	314933	1
0	9445	314945	1
2	9387	314965	1
0	9446	314978	1
2	9388	314997	1
0	9447	315012	1
2	9389	315029	1
0	9448	315046	1
2	9390	315062	1
0	9449	315079	1
2	9391	315095	1
0	9450	315115	1
2	9392	315127	1
0	9451	315147	1
2	9393	315158	1
0	9452	315180	1
2	9394	315190	1
0	9453	315215	1
2	9395	315223	1
0	9454	315246	1
2	9396	315270	1
0	9455	315279	1
2	9397	315302	1
0	9456	315312	1
2	9398	315333	1
0	9457	315346	1
2	9399	315366	1
0	9458	315379	1
2	9400	315398	1
0	9459	315415	1
2	9401	315431	1
0	9460	315448	1
2	9402	315463	1
0	9461	315481	1
2	9403	315494	1
0	9462	315515	1
2	9404	315527	1
0	9463	315548	1
2	9405	315559	1
0	9464	315581	1
2	9406	315591	1
0	9465	315613	1
2	9407	315637	1
0	9466	315645	1
2	9408	315671	1
0	9467	315682	1
2	9409	315702	1
0	9468	315713	1
2	9410	315733	1
0	9469	315745	1
2	9411	315765	1
0	9470	315778	1
2	9412	315797	1
0	9471	315811	1
2	9413	315829	1
0	9472	315845	1
2	9414	315861	1
0	9473	315879	1
2	9415	315894	1
0	9474	315912	1
2	9416	315926	1
0	9475	315945	1
2	9417	315957	1
0	9476	315979	1
2	9418	315989	1
0	9477	316012	1
2	9419	316037	1
0	9478	316045	1
2	9420	316069	1
0	9479	316078	1
2	9421	316101	1
0	9480	316112	1
2	9422	316133	1
0	9481	316146	1
2	9423	316165	1
0	9482	316179	1
2	9424	316197	1
0	9483	316212	1
2	9425	316229	1
0	9484	316245	1
2	9426	316261	1
0	9485	316279	1
2	9427	316294	1
0	9486	316312	1
2	9428	316325	1
0	9487	316346	1
2	9429	316357	1
0	9488	316379	1
2	9430	316405	1
0	9489	316415	1
2	9431	316437	1
0	9490	316445	1
2	9432	316469	1
0	9491	316479	1
2	9433	316502	1
0	9492	316514	1
2	9434	316534	1
0	9493	316549	1
2	9435	316567	1
0	9494	316582	1
2	9436	316598	1
0	9495	316614	1
2	9437	316629	1
0	9496	316645	1
2	9438	316662	1
0	9497	316679	1
2	9439	316693	1
0	9498	316713	1
2	9440	316726	1
0	9499	316747	1
2	9441	316758	1
0	9500	316781	1
2	9442	316807	1
0	9501	316815	1
2	9443	316838	1
0	9502	316847	1
2	9444	316870	1
0	9503	316881	1
2	9445	316902	1
0	9504	316914	1
2	9446	316934	1
0	9505	316949	1
2	9447	316967	1
0	9506	316983	1
2	9448	316999	1
0	9507	317015	1
2	9449	317030	1
0	9508	317049	1
2	9450	317063	1
0	9509	317082	1
2	9451	317095	1
0	9510	317115	1
2	9452	317127	1
0	9511	317149	1
2	9453	317175	1
0	9512	317183	1
2	9454	317206	1
0	9513	317214	1
2	9455	317238	1
0	9514	317248	1
2	9456	317269	1
0	9515	317281	1
2	9457	317302	1
0	9516	317314	1
2	9458	317334	1
0	9517	317349	1
2	9459	317367	1
0	9518	317383	1
2	9460	317399	1
0	9519	317416	1
2	9461	317431	1
0	9520	317450	1
2	9462	317463	1
0	9521	317483	1
2	9463	317495	1
0	9522	317516	1
2	9464	317527	1
0	9523	317549	1
2	9465	317574	1
0	9524	317582	1
2	9466	317606	1
0	9525	317615	1
2	9467	317638	1
0	9526	317646	1
2	9468	317670	1
0	9527	317681	1
2	9469	317702	1
0	9528	317717	1
2	9470	317735	1
0	9529	317749	1
2	9471	317767	1
0	9530	317783	1
2	9472	317799	1
0	9531	317816	1
2	9473	317831	1
0	9532	317850	1
2	9474	317863	1
0	9533	317883	1
2	9475	317895	1
0	9534	317917	1
2	9476	317942	1
0	9535	317947	1
2	9477	317975	1
0	9536	317983	1
2	9478	318007	1
0	9537	318015	1
2	9479	318038	1
0	9538	318048	1
2	9480	318071	1
0	9539	318083	1
2	9481	318103	1
0	9540	318117	1
2	9482	318135	1
0	9541	318150	1
2	9483	318167	1
0	9542	318183	1
2	9484	318199	1
0	9543	318216	1
2	9485	318231	1
0	9544	318250	1
2	9486	318263	1
0	9545	318283	1
2	9487	318310	1
0	9546	318315	1
2	9488	318342	1
0	9547	318350	4
2	9489	318375	2
0	9548	318383	4
2	9490	318517	2
0	9549	318417	4
2	9491	318518	2
0	9550	318454	3
2	9492	318544	1
0	9551	318488	3
2	9493	318569	1
0	9552	318526	3
2	9494	318606	1
0	9553	318554	2
0	9554	318594	1
0	9555	318621	1
2	9495	318633	1
0	9556	318663	1
2	9496	318665	1
0	9557	318686	1
2	9497	318711	1
0	9558	318717	1
2	9498	318744	1
0	9559	318749	1
2	9499	318775	1
0	9560	318784	1
2	9500	318807	1
0	9561	318817	1
2	9501	318839	1
0	9562	318850	1
2	9502	318871	1
0	9563	318884	2
2	9503	318903	1
0	9564	318916	1
2	9504	318955	1
0	9565	318952	1
2	9505	318982	1
0	9566	318989	1
2	9506	319002	1
0	9567	319019	1
2	9507	319032	1
0	9568	319052	1
2	9508	319079	1
0	9569	319085	1
2	9509	319111	1
0	9570	319119	1
2	9510	319144	1
0	9571	319152	1
2	9511	319176	1
0	9572	319186	1
2	9512	319208	1
0	9573	319217	1
2	9513	319239	1
0	9574	319250	1
2	9514	319271	1
0	9575	319283	1
2	9515	319303	1
0	9576	319316	1
2	9516	319334	1
0	9577	319349	1
2	9517	319367	1
0	9578	319384	1
2	9518	319399	1
0	9579	319417	1
2	9519	319431	1
0	9580	319451	1
2	9520	319478	1
0	9581	319481	1
2	9521	319510	1
0	9582	319516	1
2	9522	319543	1
0	9583	319551	1
2	9523	319575	1
0	9584	319584	1
2	9524	319607	1
0	9585	319617	1
2	9525	319638	1
0	9586	319650	1
2	9526	319671	1
0	9587	319684	1
2	9527	319703	1
0	9588	319718	1
2	9528	319735	1
0	9589	319751	1
2	9529	319767	1
0	9590	319784	1
2	9530	319799	1
0	9591	319818	1
2	9531	319846	1
0	9592	319849	1
2	9532	319879	1
0	9593	319884	1
2	9533	319911	1
0	9594	319917	1
2	9534	319943	1
0	9595	319950	1
2	9535	319974	1
0	9596	319981	1
2	9536	320006	1
0	9597	320016	1
2	9537	320038	1
0	9598	320050	1
2	9538	320071	1
0	9599	320084	1
2	9539	320103	1
0	9600	320118	1
2	9540	320135	1
0	9601	320151	1
2	9541	320166	1
0	9602	320184	1
2	9542	320199	1
0	9603	320217	1
2	9543	320246	1
0	9604	320248	1
2	9544	320278	1
0	9605	320284	1
2	9545	320311	1
0	9606	320316	1
2	9546	320342	1
0	9607	320349	1
2	9547	320374	1
0	9608	320384	1
2	9548	320407	1
0	9609	320418	1
2	9549	320440	1
0	9610	320453	1
2	9550	320471	1
0	9611	320484	1
2	9551	320503	1
0	9612	320518	1
2	9552	320535	1
0	9613	320551	1
2	9553	320567	1
0	9614	320585	1
2	9554	320616	1
0	9615	320618	1
2	9555	320647	1
0	9616	320651	1
2	9556	320678	1
0	9617	320683	1
2	9557	320711	1
0	9618	320718	1
2	9558	320743	1
0	9619	320751	1
2	9559	320775	1
0	9620	320785	1
2	9560	320806	1
0	9621	320816	1
2	9561	320838	1
0	9622	320849	1
2	9562	320870	1
0	9623	320884	1
2	9563	320903	1
0	9624	320918	1
2	9564	320935	1
0	9625	320951	1
2	9565	320983	1
0	9626	320985	1
2	9566	321014	1
0	9627	321016	1
2	9567	321046	1
0	9628	321050	1
2	9568	321078	1
0	9629	321083	1
2	9569	321111	1
0	9630	321118	1
2	9570	321143	1
0	9631	321150	1
2	9571	321175	1
0	9632	321185	1
2	9572	321207	1
0	9633	321218	1
2	9573	321239	1
0	9634	321252	1
2	9574	321271	1
0	9635	321285	1
2	9575	321303	1
0	9636	321318	1
2	9576	321335	1
0	9637	321352	1
2	9577	321382	1
0	9638	321383	1
2	9578	321414	1
0	9639	321416	1
2	9579	321446	1
0	9640	321452	1
2	9580	321478	1
0	9641	321483	1
2	9581	321511	1
0	9642	321517	1
2	9582	321543	1
0	9643	321552	1
2	9583	321575	1
0	9644	321585	1
2	9584	321607	1
0	9645	321618	1
2	9585	321639	1
0	9646	321652	1
2	9586	321671	1
0	9647	321685	1
2	9587	321703	1
0	9648	321719	1
2	9588	321751	1
0	9649	321751	1
2	9589	321783	1
0	9650	321785	1
2	9590	321815	1
0	9651	321819	1
2	9591	321847	1
0	9652	321852	1
2	9592	321879	1
0	9653	321885	1
2	9593	321911	1
0	9654	321919	1
2	9594	321943	1
0	9655	321952	1
2	9595	321975	1
0	9656	321985	1
2	9596	322006	1
0	9657	322017	1
2	9597	322039	1
0	9658	322052	1
2	9598	322071	1
0	9659	322086	1
2	9599	322103	1
0	9660	322119	1
2	9600	322151	1
0	9661	322152	1
2	9601	322183	1
0	9662	322186	1
2	9602	322215	1
0	9663	322219	1
2	9603	322246	1
0	9664	322250	1
2	9604	322279	1
0	9665	322286	1
2	9605	322311	1
0	9666	322319	1
2	9606	322343	1
0	9667	322352	1
2	9607	322375	1
0	9668	322386	1
2	9608	322407	1
0	9669	322419	1
2	9609	322439	1
0	9670	322452	1
0	9671	322486	1
2	9610	322471	1
0	9672	322518	1
2	9611	322519	1
2	9612	322549	1
0	9673	322549	1
2	9613	322581	1
0	9674	322582	1
2	9614	322614	1
0	9675	322617	1
2	9615	322647	1
0	9676	322652	1
2	9616	322679	1
0	9677	322686	1
2	9617	322711	1
0	9678	322719	1
2	9618	322743	1
0	9679	322753	1
2	9619	322775	1
0	9680	322786	1
2	9620	322807	1
0	9681	322819	1
2	9621	322839	1
0	9682	322853	1
0	9683	322886	1
2	9622	322871	1
2	9623	322918	1
0	9684	322917	1
2	9624	322951	1
0	9685	322953	1
2	9625	322982	1
0	9686	322984	1
2	9626	323014	1
0	9687	323018	1
2	9627	323046	1
0	9688	323050	1
2	9628	323079	1
0	9689	323086	1
2	9629	323111	1
0	9690	323119	1
2	9630	323144	1
0	9691	323153	1
2	9631	323175	1
0	9692	323186	1
2	9632	323207	1
0	9693	323219	1
0	9694	323253	1
2	9633	323239	1
0	9695	323285	1
2	9634	323287	1
0	9696	323316	1
2	9635	323318	1
2	9636	323349	1
0	9697	323349	1
2	9637	323381	1
0	9698	323383	1
2	9638	323413	1
0	9699	323416	1
2	9639	323447	1
0	9700	323453	1
2	9640	323479	1
0	9701	323486	1
2	9641	323510	1
0	9702	323518	1
2	9642	323542	1
0	9703	323550	1
2	9643	323574	1
0	9704	323587	1
0	9705	323619	1
2	9644	323607	1
0	9706	323653	1
2	9645	323655	1
2	9646	323688	1
0	9707	323686	1
2	9647	323718	1
0	9708	323719	9
2	9648	323750	3
0	9709	323750	9
2	9649	324055	2
0	9710	323786	8
2	9650	324057	1
0	9711	323820	8
2	9651	324058	1
0	9712	323858	7
0	9713	323891	6
0	9714	323924	5
0	9715	323958	4
0	9716	323991	3
2	9652	324089	1
0	9717	324024	3
0	9718	324062	2
0	9719	324089	1
2	9653	324119	1
0	9720	324120	1
2	9654	324151	1
0	9721	324153	1
2	9655	324182	1
0	9722	324185	1
2	9656	324214	1
0	9723	324218	1
2	9657	324245	1
0	9724	324250	1
2	9658	324278	1
0	9725	324284	1
2	9659	324309	1
0	9726	324317	1
2	9660	324342	1
0	9727	324350	1
0	9728	324383	1
2	9661	324374	1
0	9729	324417	1
2	9662	324422	1
0	9730	324450	1
2	9663	324453	1
0	9731	324483	1
2	9664	324485	1
2	9665	324518	1
0	9732	324517	1
2	9666	324550	1
0	9733	324551	1
2	9667	324581	1
0	9734	324583	1
2	9668	324613	1
0	9735	324617	1
2	9669	324646	1
0	9736	324651	1
2	9670	324677	1
0	9737	324684	1
2	9671	324709	1
0	9738	324717	1
2	9672	324741	1
0	9739	324750	1
0	9740	324784	1
2	9673	324774	1
0	9741	324817	1
2	9674	324821	1
0	9742	324851	1
2	9675	324854	1
2	9676	324887	1
0	9743	324887	1
2	9677	324918	1
0	9744	324918	1
2	9678	324949	1
0	9745	324950	1
2	9679	324983	1
0	9746	324987	1
2	9680	325014	1
0	9747	325019	1
2	9681	325046	1
0	9748	325051	1
2	9682	325078	1
0	9749	325084	1
2	9683	325110	1
0	9750	325117	1
0	9751	325150	1
2	9684	325141	1
0	9752	325184	1
2	9685	325189	1
0	9753	325218	1
2	9686	325222	1
0	9754	325252	1
2	9687	325254	1
2	9688	325287	1
0	9755	325287	1
2	9689	325319	1
0	9756	325320	1
2	9690	325350	1
0	9757	325353	1
2	9691	325382	1
0	9758	325385	1
2	9692	325415	1
0	9759	325420	1
2	9693	325447	1
0	9760	325453	1
2	9694	325477	1
0	9761	325484	1
2	9695	325509	1
0	9762	325517	1
0	9763	325551	1
2	9696	325542	1
0	9764	325585	1
2	9697	325589	1
0	9765	325618	1
2	9698	325622	1
2	9699	325654	1
0	9766	325651	1
2	9700	325687	1
0	9767	325688	1
2	9701	325718	1
0	9768	325718	1
2	9702	325750	1
0	9769	325751	1
2	9703	325781	1
0	9770	325784	1
2	9704	325813	1
0	9771	325818	1
2	9705	325846	1
0	9772	325851	1
2	9706	325878	1
0	9773	325884	1
0	9774	325918	1
2	9707	325910	1
0	9775	325951	1
2	9708	325957	1
0	9776	325984	1
2	9709	325989	1
0	9777	326017	1
2	9710	326021	1
0	9778	326051	1
2	9711	326053	1
2	9712	326085	1
0	9779	326084	1
2	9713	326118	1
0	9780	326118	1
2	9714	326149	1
0	9781	326151	1
2	9715	326182	1
0	9782	326186	1
2	9716	326214	1
0	9783	326220	1
2	9717	326247	1
0	9784	326253	1
0	9785	326284	1
2	9718	326277	1
0	9786	326318	1
2	9719	326325	1
0	9787	326351	1
2	9720	326357	1
0	9788	326384	1
2	9721	326389	1
0	9789	326418	1
2	9722	326421	1
0	9790	326452	1
2	9723	326454	1
2	9724	326486	1
0	9791	326486	1
2	9725	326519	1
0	9792	326521	1
2	9726	326550	1
0	9793	326552	1
2	9727	326582	1
0	9794	326586	1
2	9728	326615	1
0	9795	326621	1
2	9729	326645	1
0	9796	326652	1
0	9797	326685	1
2	9730	326677	1
0	9798	326720	1
2	9731	326726	1
0	9799	326753	1
2	9732	326758	1
0	9800	326785	1
2	9733	326790	1
0	9801	326819	1
2	9734	326822	1
0	9802	326852	1
2	9735	326854	1
2	9736	326886	1
0	9803	326886	1
2	9737	326918	1
0	9804	326919	1
2	9738	326949	1
0	9805	326951	1
2	9739	326982	1
0	9806	326985	1
2	9740	327014	1
0	9807	327019	1
0	9808	327053	1
2	9741	327046	1
0	9809	327085	1
2	9742	327094	1
0	9810	327119	1
2	9743	327125	1
0	9811	327152	1
2	9744	327158	1
0	9812	327185	1
2	9745	327190	1
0	9813	327218	1
2	9746	327221	1
0	9814	327251	1
2	9747	327253	1
2	9748	327285	1
0	9815	327285	1
2	9749	327317	1
0	9816	327318	1
2	9750	327350	1
0	9817	327352	1
2	9751	327381	1
0	9818	327385	1
2	9752	327414	1
0	9819	327419	1
0	9820	327452	1
2	9753	327445	1
0	9821	327485	1
2	9754	327493	1
0	9822	327519	1
2	9755	327525	1
0	9823	327552	1
2	9756	327557	1
0	9824	327586	1
2	9757	327590	1
0	9825	327619	1
2	9758	327621	1
0	9826	327652	1
2	9759	327653	1
2	9760	327685	1
0	9827	327685	1
2	9761	327717	1
0	9828	327719	1
2	9762	327750	1
0	9829	327753	1
2	9763	327782	1
0	9830	327786	1
0	9831	327819	1
2	9764	327814	1
0	9832	327852	1
2	9765	327861	1
0	9833	327886	1
2	9766	327894	1
0	9834	327919	1
2	9767	327925	1
0	9835	327955	1
2	9768	327958	1
0	9836	327986	1
2	9769	327989	1
0	9837	328019	1
2	9770	328022	1
0	9838	328052	1
2	9771	328053	1
2	9772	328086	1
0	9839	328085	1
2	9773	328118	1
0	9840	328119	1
2	9774	328149	1
0	9841	328152	1
2	9775	328181	1
0	9842	328185	1
0	9843	328219	1
2	9776	328213	1
0	9844	328252	1
2	9777	328261	1
0	9845	328286	1
2	9778	328293	1
0	9846	328320	1
2	9779	328326	1
0	9847	328353	1
2	9780	328358	1
0	9848	328386	1
2	9781	328390	1
0	9849	328419	1
2	9782	328422	1
2	9783	328453	1
0	9850	328452	1
2	9784	328486	1
0	9851	328486	1
2	9785	328517	1
0	9852	328519	1
2	9786	328549	1
0	9853	328552	1
0	9854	328586	1
2	9787	328581	1
0	9855	328619	1
2	9788	328630	1
0	9856	328653	1
2	9789	328661	1
0	9857	328687	1
2	9790	328694	1
0	9858	328720	1
2	9791	328725	1
0	9859	328753	1
2	9792	328757	1
0	9860	328786	1
2	9793	328789	1
0	9861	328819	1
2	9794	328822	1
2	9795	328853	1
0	9862	328852	1
2	9796	328886	1
0	9863	328886	1
2	9797	328917	1
0	9864	328919	1
0	9865	328953	1
2	9798	328949	1
0	9866	328986	1
2	9799	328997	1
0	9867	329019	1
2	9800	329029	1
0	9868	329052	1
2	9801	329061	1
0	9869	329086	1
2	9802	329093	1
0	9870	329119	1
2	9803	329125	1
0	9871	329153	1
2	9804	329158	1
0	9872	329189	1
2	9805	329190	1
0	9873	329220	1
2	9806	329222	1
2	9807	329253	1
0	9874	329253	1
2	9808	329286	1
0	9875	329287	1
2	9809	329318	1
0	9876	329320	1
0	9877	329353	1
2	9810	329349	1
0	9878	329386	1
2	9811	329397	1
0	9879	329419	1
2	9812	329429	1
0	9880	329453	1
2	9813	329461	1
0	9881	329486	1
2	9814	329493	1
0	9882	329520	1
2	9815	329527	1
0	9883	329556	1
2	9816	329558	1
0	9884	329586	1
2	9817	329589	1
0	9885	329620	1
2	9818	329622	1
2	9819	329653	1
0	9886	329653	1
2	9820	329685	1
0	9887	329687	1
0	9888	329720	1
2	9821	329717	1
0	9889	329753	1
2	9822	329765	1
0	9890	329787	1
2	9823	329797	1
0	9891	329820	1
2	9824	329829	1
0	9892	329854	1
2	9825	329862	1
0	9893	329887	1
2	9826	329894	1
0	9894	329922	1
2	9827	329926	1
0	9895	329957	1
2	9828	329959	1
0	9896	329990	1
2	9829	329991	1
2	9830	330023	1
0	9897	330021	1
2	9831	330054	1
0	9898	330054	1
2	9832	330085	1
0	9899	330087	1
0	9900	330120	1
2	9833	330117	1
0	9901	330153	1
2	9834	330165	1
0	9902	330190	1
2	9835	330198	1
0	9903	330221	1
2	9836	330230	1
0	9904	330254	1
2	9837	330262	1
0	9905	330287	1
2	9838	330293	1
0	9906	330320	1
2	9839	330326	1
0	9907	330354	1
2	9840	330358	1
0	9908	330387	1
2	9841	330389	1
2	9842	330422	1
0	9909	330420	1
2	9843	330454	1
0	9910	330454	1
0	9911	330487	1
2	9844	330485	1
0	9912	330520	1
2	9845	330534	1
0	9913	330554	1
2	9846	330566	1
0	9914	330588	1
2	9847	330598	1
0	9915	330622	1
2	9848	330630	1
0	9916	330654	1
2	9849	330662	1
0	9917	330687	1
2	9850	330693	1
0	9918	330720	1
2	9851	330725	1
0	9919	330754	1
2	9852	330758	1
0	9920	330789	1
2	9853	330790	1
2	9854	330822	1
0	9921	330820	1
2	9855	330853	1
0	9922	330854	1
0	9923	330887	1
2	9856	330885	1
0	9924	330920	1
2	9857	330933	1
0	9925	330957	1
2	9858	330965	1
0	9926	330988	1
2	9859	330998	1
0	9927	331022	1
2	9860	331030	1
0	9928	331056	1
2	9861	331062	1
0	9929	331090	1
2	9862	331095	1
0	9930	331124	1
2	9863	331127	1
2	9864	331159	1
0	9931	331157	1
0	9932	331191	1
2	9865	331191	1
2	9866	331223	1
0	9933	331221	1
0	9934	331256	1
2	9867	331254	1
0	9935	331290	1
2	9868	331303	1
0	9936	331325	1
2	9869	331335	1
0	9937	331357	1
2	9870	331367	1
0	9938	331391	1
2	9871	331398	1
0	9939	331421	1
2	9872	331430	1
0	9940	331455	1
2	9873	331462	1
0	9941	331488	1
2	9874	331494	1
0	9942	331522	1
2	9875	331526	1
0	9943	331555	1
2	9876	331558	1
0	9944	331587	1
2	9877	331589	1
0	9945	331621	1
2	9878	331622	1
0	9946	331654	1
2	9879	331669	1
0	9947	331688	1
2	9880	331701	1
0	9948	331721	1
2	9881	331733	1
0	9949	331754	1
2	9882	331765	1
0	9950	331788	1
2	9883	331797	1
0	9951	331822	1
2	9884	331830	1
0	9952	331858	1
2	9885	331862	1
0	9953	331891	1
2	9886	331895	1
0	9954	331924	1
2	9887	331926	1
0	9955	331958	1
2	9888	331959	1
0	9956	331991	1
2	9889	331991	1
0	9957	332022	1
2	9890	332022	1
0	9958	332057	1
2	9891	332070	1
0	9959	332088	1
2	9892	332101	1
0	9960	332122	1
2	9893	332134	1
0	9961	332155	1
2	9894	332166	1
0	9962	332189	1
2	9895	332198	1
0	9963	332223	1
2	9896	332230	1
0	9964	332255	1
2	9897	332262	1
0	9965	332288	1
2	9898	332294	1
0	9966	332321	1
2	9899	332325	1
0	9967	332355	1
2	9900	332358	1
0	9968	332389	1
2	9901	332390	1
0	9969	332423	1
2	9902	332438	1
0	9970	332456	1
2	9903	332471	1
0	9971	332490	1
2	9904	332503	1
0	9972	332525	1
2	9905	332535	1
0	9973	332556	1
2	9906	332565	1
0	9974	332588	1
2	9907	332597	1
0	9975	332622	1
2	9908	332629	1
0	9976	332655	1
2	9909	332661	1
0	9977	332688	1
2	9910	332693	1
0	9978	332722	1
2	9911	332726	1
2	9912	332758	1
0	9979	332757	1
0	9980	332790	1
2	9913	332790	1
0	9981	332823	1
2	9914	332838	1
0	9982	332855	1
2	9915	332869	1
0	9983	332889	1
2	9916	332902	1
0	9984	332922	1
2	9917	332933	1
0	9985	332955	1
2	9918	332965	1
0	9986	332992	1
2	9919	332998	1
0	9987	333023	1
2	9920	333029	1
0	9988	333057	1
2	9921	333062	1
0	9989	333089	1
2	9922	333094	1
0	9990	333123	1
2	9923	333126	1
0	9991	333157	1
2	9924	333158	1
0	9992	333189	1
2	9925	333206	1
0	9993	333225	1
2	9926	333239	1
0	9994	333259	1
2	9927	333270	1
0	9995	333289	1
2	9928	333301	1
0	9996	333322	1
2	9929	333333	1
0	9997	333356	1
2	9930	333365	1
0	9998	333389	1
2	9931	333397	1
0	9999	333425	1
2	9932	333431	1
0	10000	333457	1
2	9933	333462	1
0	10001	333490	1
2	9934	333494	1
0	10002	333524	1
2	9935	333527	1
0	10003	333558	1
2	9936	333574	1
0	10004	333591	1
2	9937	333607	1
0	10005	333625	1
2	9938	333639	1
0	10006	333658	1
2	9939	333670	1
0	10007	333690	1
2	9940	333702	1
0	10008	333724	1
2	9941	333735	1
0	10009	333757	1
2	9942	333766	1
0	10010	333788	1
2	9943	333797	1
0	10011	333822	1
2	9944	333829	1
0	10012	333855	1
2	9945	333861	1
0	10013	333889	1
2	9946	333893	1
0	10014	333922	1
2	9947	333925	1
0	10015	333955	1
2	9948	333973	1
0	10016	333989	1
2	9949	334005	1
0	10017	334022	1
2	9950	334037	1
0	10018	334055	1
2	9951	334069	1
0	10019	334090	1
2	9952	334102	1
0	10020	334123	1
2	9953	334134	1
0	10021	334157	1
2	9954	334165	1
0	10022	334190	1
2	9955	334198	1
0	10023	334223	1
2	9956	334230	1
0	10024	334257	1
2	9957	334262	1
0	10025	334291	1
2	9958	334294	1
0	10026	334324	1
2	9959	334342	1
0	10027	334358	1
2	9960	334374	1
0	10028	334390	1
2	9961	334406	1
0	10029	334426	1
2	9962	334439	1
0	10030	334459	1
2	9963	334471	1
0	10031	334493	1
2	9964	334502	1
0	10032	334523	1
2	9965	334535	1
0	10033	334559	1
2	9966	334566	1
0	10034	334589	1
2	9967	334597	1
0	10035	334622	1
2	9968	334629	1
0	10036	334656	1
2	9969	334661	1
0	10037	334690	1
2	9970	334695	1
0	10038	334725	1
2	9971	334742	1
0	10039	334758	1
2	9972	334774	1
0	10040	334789	1
2	9973	334806	1
0	10041	334822	1
2	9974	334838	1
0	10042	334856	1
2	9975	334869	1
0	10043	334889	1
2	9976	334902	1
0	10044	334923	1
2	9977	334933	1
0	10045	334956	1
2	9978	334965	1
0	10046	334989	1
2	9979	334997	1
0	10047	335023	1
2	9980	335029	1
0	10048	335056	1
2	9981	335061	1
0	10049	335090	1
2	9982	335110	1
0	10050	335123	1
2	9983	335142	1
0	10051	335156	1
2	9984	335173	1
0	10052	335190	1
2	9985	335205	1
0	10053	335223	1
2	9986	335238	1
0	10054	335257	1
2	9987	335270	1
0	10055	335290	1
2	9988	335301	1
0	10056	335323	1
2	9989	335333	1
0	10057	335356	1
2	9990	335365	1
0	10058	335390	1
2	9991	335398	1
0	10059	335426	1
2	9992	335431	1
0	10060	335457	1
2	9993	335462	1
0	10061	335492	1
2	9994	335509	1
0	10062	335524	1
2	9995	335541	1
0	10063	335556	1
2	9996	335573	1
0	10064	335590	1
2	9997	335606	1
0	10065	335624	1
2	9998	335639	1
0	10066	335660	1
2	9999	335671	1
0	10067	335693	1
2	10000	335703	1
0	10068	335726	1
2	10001	335734	1
0	10069	335760	1
2	10002	335770	1
0	10070	335793	1
