framenumber,cam0_frame,cam0_sysclock,cam2_frame,cam2_sysclock
12962,12962.0,437049.0,12962,434841
12963,12963.0,437084.0,12963,434873
12964,12964.0,437117.0,12964,434905
12965,12965.0,437151.0,12965,434937
12966,12966.0,437184.0,12966,434969
12967,12967.0,437217.0,12967,435118
12968,12968.0,437251.0,12968,435118
12969,12969.0,437284.0,12969,435165
12970,12970.0,437317.0,12970,435197
12971,12971.0,437351.0,12971,435219
12972,12972.0,437384.0,12972,435241
12973,12973.0,437420.0,12973,435271
12974,12974.0,437452.0,12974,435303
12975,12975.0,437484.0,12975,435334
12976,12976.0,437518.0,12976,435367
12977,12977.0,437553.0,12977,435399
12978,12978.0,437586.0,12978,435431
12979,12979.0,437620.0,12979,435478
12980,12980.0,437653.0,12980,435511
12981,12981.0,437684.0,12981,435543
12982,12982.0,437718.0,12982,435575
12983,12983.0,437751.0,12983,435770
12984,12984.0,437783.0,12984,435771
12985,12985.0,437818.0,12985,435801
12986,12986.0,437848.0,12986,435833
12987,12987.0,437884.0,12987,435881
12988,12988.0,437918.0,12988,435911
12989,12989.0,437951.0,12989,435943
12990,12990.0,437984.0,12990,435975
12991,12991.0,438018.0,12991,436007
12992,12992.0,438051.0,12992,436039
12993,12993.0,438085.0,12993,436071
12994,12994.0,438118.0,12994,436103
12995,12995.0,438152.0,12995,436135
12996,12996.0,438183.0,12996,436167
12997,12997.0,438218.0,12997,436199
12998,12998.0,438252.0,12998,436246
12999,12999.0,438285.0,12999,436279
13000,13000.0,438317.0,13000,436311
13001,13001.0,438350.0,13001,436343
13002,13002.0,438393.0,13002,436387
13003,13003.0,438418.0,13003,436408
13004,13004.0,438452.0,13004,436439
13005,13005.0,438485.0,13005,436471
13006,13006.0,438518.0,13006,436504
13007,13007.0,438550.0,13007,436535
13008,13008.0,438583.0,13008,436567
13009,13009.0,438617.0,13009,436599
13010,13010.0,438651.0,13010,436645
13011,13011.0,438685.0,13011,436678
13012,13012.0,438718.0,13012,436711
13013,13013.0,438751.0,13013,436743
13014,13014.0,438785.0,13014,436774
13015,13015.0,438818.0,13015,436806
13016,13016.0,438852.0,13016,436838
13017,13017.0,438886.0,13017,436870
13018,13018.0,438919.0,13018,436902
13019,13019.0,438953.0,13019,436934
13020,13020.0,438986.0,13020,436967
13021,13021.0,439019.0,13021,437014
13022,13022.0,439052.0,13022,437046
13023,13023.0,439085.0,13023,437079
13024,13024.0,439119.0,13024,437111
13025,13025.0,439152.0,13025,437143
13026,13026.0,439184.0,13026,437175
13027,13027.0,439217.0,13027,437207
13028,13028.0,439252.0,13028,437239
13029,13029.0,439285.0,13029,437271
13030,13030.0,439319.0,13030,437303
13031,13031.0,439352.0,13031,437335
13032,13032.0,439386.0,13032,437383
13033,13033.0,439419.0,13033,437415
13034,13034.0,439453.0,13034,437447
13035,13035.0,439485.0,13035,437479
13036,13036.0,439517.0,13036,437512
13037,13037.0,439553.0,13037,437543
13038,13038.0,439586.0,13038,437575
13039,13039.0,439619.0,13039,437608
13040,13040.0,439650.0,13040,437640
13041,13041.0,439682.0,13041,437672
13042,13042.0,439716.0,13042,437703
13043,13043.0,439751.0,13043,437735
13044,13044.0,439784.0,13044,437782
13045,13045.0,439819.0,13045,437815
13046,13046.0,439853.0,13046,437845
13047,13047.0,439884.0,13047,437879
13048,13048.0,439917.0,13048,437911
13049,13049.0,439949.0,13049,437943
13050,13050.0,439983.0,13050,437975
13051,13051.0,440016.0,13051,438007
13052,13052.0,440049.0,13052,438039
13053,13053.0,440082.0,13053,438071
13054,13054.0,440116.0,13054,438103
13055,13055.0,440149.0,13055,438151
13056,13056.0,440183.0,13056,438182
13057,13057.0,440216.0,13057,438215
13058,13058.0,440249.0,13058,438247
13059,13059.0,440283.0,13059,438279
13060,13060.0,440316.0,13060,438310
13061,13061.0,440349.0,13061,438342
13062,13062.0,440382.0,13062,438375
13063,13063.0,440417.0,13063,438407
13064,13064.0,440449.0,13064,438439
13065,13065.0,440482.0,13065,438471
13066,13066.0,440516.0,13066,438503
13067,13067.0,440549.0,13067,438550
13068,13068.0,440583.0,13068,438582
13069,13069.0,440616.0,13069,438614
13070,13070.0,440650.0,13070,438647
13071,13071.0,440684.0,13071,438679
13072,13072.0,440719.0,13072,438711
13073,13073.0,440750.0,13073,438743
13074,13074.0,440785.0,13074,438775
13075,13075.0,440819.0,13075,438807
13076,13076.0,440852.0,13076,438839
13077,13077.0,440888.0,13077,438871
13078,13078.0,440920.0,13078,438919
13079,13079.0,440950.0,13079,438952
13080,13080.0,440985.0,13080,438983
13081,13081.0,441017.0,13081,439015
13082,13082.0,441052.0,13082,439047
13083,13083.0,441084.0,13083,439079
13084,13084.0,441116.0,13084,439111
13085,13085.0,441150.0,13085,439143
13086,13086.0,441183.0,13086,439174
13087,13087.0,441216.0,13087,439206
13088,13088.0,441250.0,13088,439239
13089,13089.0,441283.0,13089,439271
13090,13090.0,441318.0,13090,439319
13091,13091.0,441350.0,13091,439351
13092,13092.0,441383.0,13092,439383
13093,13093.0,441416.0,13093,439415
13094,13094.0,441450.0,13094,439447
13095,13095.0,441483.0,13095,439480
13096,13096.0,441516.0,13096,439511
13097,13097.0,441550.0,13097,439543
13098,13098.0,441583.0,13098,439575
13099,13099.0,441621.0,13099,439607
13100,13100.0,441653.0,13100,439638
13101,13101.0,441683.0,13101,439685
13102,13102.0,441717.0,13102,439718
13103,13103.0,441751.0,13103,439751
13104,13104.0,441783.0,13104,439782
13105,13105.0,441818.0,13105,439815
13106,13106.0,441853.0,13106,439847
13107,13107.0,441886.0,13107,439878
13108,13108.0,441918.0,13108,439910
13109,13109.0,441950.0,13109,439941
13110,13110.0,441984.0,13110,439974
13111,13111.0,442019.0,13111,440006
13112,13112.0,442051.0,13112,440053
13113,13113.0,442084.0,13113,440085
13114,13114.0,442117.0,13114,440118
13115,13115.0,442151.0,13115,440149
13116,13116.0,442184.0,13116,440182
13117,13117.0,442217.0,13117,440213
13118,13118.0,442250.0,13118,440246
13119,13119.0,442283.0,13119,440277
13120,13120.0,442317.0,13120,440309
13121,13121.0,442350.0,13121,440341
13122,13122.0,442384.0,13122,440373
13123,13123.0,442418.0,13123,440406
13124,13124.0,442451.0,13124,440453
13125,13125.0,442485.0,13125,440485
13126,13126.0,442517.0,13126,440518
13127,13127.0,442552.0,13127,440549
13128,13128.0,442584.0,13128,440582
13129,13129.0,442617.0,13129,440613
13130,13130.0,442651.0,13130,440646
13131,13131.0,442684.0,13131,440678
13132,13132.0,442718.0,13132,440710
13133,13133.0,442752.0,13133,440742
13134,13134.0,442784.0,13134,440774
13135,13135.0,442818.0,13135,440823
13136,13136.0,442854.0,13136,440854
13137,13137.0,442887.0,13137,440887
13138,13138.0,442920.0,13138,440919
13139,13139.0,442952.0,13139,440950
13140,13140.0,442984.0,13140,440982
13141,13141.0,443020.0,13141,441014
13142,13142.0,443051.0,13142,441046
13143,13143.0,443084.0,13143,441078
13144,13144.0,443118.0,13144,441109
13145,13145.0,443151.0,13145,441141
13146,13146.0,443185.0,13146,441173
13147,13147.0,443220.0,13147,441221
13148,13148.0,443253.0,13148,441254
13149,13149.0,443286.0,13149,441285
13150,13150.0,443318.0,13150,441319
13151,13151.0,443352.0,13151,441350
13152,13152.0,443387.0,13152,441381
13153,13153.0,443417.0,13153,441413
13154,13154.0,443451.0,13154,441445
13155,13155.0,443484.0,13155,441477
13156,13156.0,443518.0,13156,441509
13157,13157.0,443551.0,13157,441542
13158,13158.0,443585.0,13158,441590
13159,13159.0,443621.0,13159,441623
13160,13160.0,443652.0,13160,441654
13161,13161.0,443685.0,13161,441686
13162,13162.0,443719.0,13162,441718
13163,13163.0,443752.0,13163,441750
13164,13164.0,443785.0,13164,441781
13165,13165.0,443818.0,13165,441814
13166,13166.0,443852.0,13166,441846
13167,13167.0,443885.0,13167,441878
13168,13168.0,443918.0,13168,441910
13169,13169.0,443951.0,13169,441941
13170,13170.0,443985.0,13170,441990
13171,13171.0,444018.0,13171,442022
13172,13172.0,444051.0,13172,442053
13173,13173.0,444085.0,13173,442085
13174,13174.0,444119.0,13174,442118
13175,13175.0,444154.0,13175,442150
13176,13176.0,444186.0,13176,442181
13177,13177.0,444218.0,13177,442213
13178,13178.0,444251.0,13178,442245
13179,13179.0,444285.0,13179,442277
13180,13180.0,444318.0,13180,442309
13181,13181.0,444351.0,13181,442357
13182,13182.0,444385.0,13182,442389
13183,13183.0,444418.0,13183,442422
13184,13184.0,444452.0,13184,442454
13185,13185.0,444485.0,13185,442486
13186,13186.0,444519.0,13186,442518
13187,13187.0,444552.0,13187,442550
13188,13188.0,444586.0,13188,442581
13189,13189.0,444618.0,13189,442613
13190,13190.0,444652.0,13190,442645
13191,13191.0,444685.0,13191,442677
13192,13192.0,444718.0,13192,442726
13193,13193.0,444752.0,13193,442757
13194,13194.0,444786.0,13194,442789
13195,13195.0,444820.0,13195,442821
13196,13196.0,444852.0,13196,442855
13197,13197.0,444885.0,13197,442887
13198,13198.0,444919.0,13198,442918
13199,13199.0,444954.0,13199,442950
13200,13200.0,444985.0,13200,442981
13201,13201.0,445018.0,13201,443015
13202,13202.0,445052.0,13202,443045
13203,13203.0,445086.0,13203,443077
13204,13204.0,445121.0,13204,443125
13205,13205.0,445154.0,13205,443157
13206,13206.0,445185.0,13206,443190
13207,13207.0,445220.0,13207,443222
13208,13208.0,445252.0,13208,443254
13209,13209.0,445285.0,13209,443286
13210,13210.0,445319.0,13210,443318
13211,13211.0,445352.0,13211,443350
13212,13212.0,445385.0,13212,443383
13213,13213.0,445419.0,13213,443413
13214,13214.0,445452.0,13214,443445
13215,13215.0,445485.0,13215,443493
13216,13216.0,445519.0,13216,443525
13217,13217.0,445552.0,13217,443557
13218,13218.0,445586.0,13218,443590
13219,13219.0,445619.0,13219,443622
13220,13220.0,445652.0,13220,443653
13221,13221.0,445686.0,13221,443685
13222,13222.0,445719.0,13222,443718
13223,13223.0,445753.0,13223,443749
13224,13224.0,445785.0,13224,443781
13225,13225.0,445819.0,13225,443813
13226,13226.0,445852.0,13226,443845
13227,13227.0,445886.0,13227,443893
13228,13228.0,445919.0,13228,443925
13229,13229.0,445952.0,13229,443957
13230,13230.0,445985.0,13230,443989
13231,13231.0,446019.0,13231,444021
13232,13232.0,446053.0,13232,444053
13233,13233.0,446086.0,13233,444085
13234,13234.0,446120.0,13234,444118
13235,13235.0,446153.0,13235,444151
13236,13236.0,446186.0,13236,444182
13237,13237.0,446219.0,13237,444213
13238,13238.0,446252.0,13238,444261
13239,13239.0,446286.0,13239,444293
13240,13240.0,446319.0,13240,444325
13241,13241.0,446352.0,13241,444357
13242,13242.0,446386.0,13242,444389
13243,13243.0,446419.0,13243,444422
13244,13244.0,446453.0,13244,444453
13245,13245.0,446486.0,13245,444485
13246,13246.0,446519.0,13246,444518
13247,13247.0,446553.0,13247,444550
13248,13248.0,446586.0,13248,444582
13249,13249.0,446619.0,13249,444613
13250,13250.0,446653.0,13250,444661
13251,13251.0,446686.0,13251,444693
13252,13252.0,446719.0,13252,444725
13253,13253.0,446753.0,13253,444757
13254,13254.0,446786.0,13254,444790
13255,13255.0,446820.0,13255,444822
13256,13256.0,446853.0,13256,444853
13257,13257.0,446887.0,13257,444885
13258,13258.0,446919.0,13258,444918
13259,13259.0,446953.0,13259,444951
13260,13260.0,446986.0,13260,444981
13261,13261.0,447020.0,13261,445029
13262,13262.0,447054.0,13262,445062
13263,13263.0,447086.0,13263,445094
13264,13264.0,447120.0,13264,445126
13265,13265.0,447153.0,13265,445158
13266,13266.0,447188.0,13266,445189
13267,13267.0,447220.0,13267,445222
13268,13268.0,447253.0,13268,445254
13269,13269.0,447287.0,13269,445285
13270,13270.0,447320.0,13270,445318
13271,13271.0,447353.0,13271,445350
13272,13272.0,447387.0,13272,445397
13273,13273.0,447420.0,13273,445429
13274,13274.0,447453.0,13274,445461
13275,13275.0,447487.0,13275,445493
13276,13276.0,447520.0,13276,445525
13277,13277.0,447553.0,13277,445558
13278,13278.0,447586.0,13278,445590
13279,13279.0,447620.0,13279,445621
13280,13280.0,447654.0,13280,445654
13281,13281.0,447686.0,13281,445686
13282,13282.0,447720.0,13282,445718
13283,13283.0,447754.0,13283,445750
13284,13284.0,447786.0,13284,445797
13285,13285.0,447820.0,13285,445829
13286,13286.0,447855.0,13286,445861
13287,13287.0,447888.0,13287,445893
13288,13288.0,447920.0,13288,445925
13289,13289.0,447953.0,13289,445958
13290,13290.0,447987.0,13290,445989
13291,13291.0,448020.0,13291,446021
13292,13292.0,448053.0,13292,446054
13293,13293.0,448087.0,13293,446086
13294,13294.0,448120.0,13294,446117
13295,13295.0,448154.0,13295,446166
13296,13296.0,448187.0,13296,446197
13297,13297.0,448220.0,13297,446229
13298,13298.0,448254.0,13298,446261
13299,13299.0,448287.0,13299,446293
13300,13300.0,448321.0,13300,446325
13301,13301.0,448354.0,13301,446357
13302,13302.0,448387.0,13302,446389
13303,13303.0,448420.0,13303,446421
13304,13304.0,448454.0,13304,446453
13305,13305.0,448487.0,13305,446486
13306,13306.0,448520.0,13306,446517
13307,13307.0,448554.0,13307,446565
13308,13308.0,448587.0,13308,446597
13309,13309.0,448621.0,13309,446629
13310,13310.0,448654.0,13310,446661
13311,13311.0,448688.0,13311,446693
13312,13312.0,448721.0,13312,446725
13313,13313.0,448755.0,13313,446757
13314,13314.0,448788.0,13314,446789
13315,13315.0,448820.0,13315,446821
13316,13316.0,448854.0,13316,446854
13317,13317.0,448888.0,13317,446886
13318,13318.0,448921.0,13318,446933
13319,13319.0,448955.0,13319,446966
13320,13320.0,448989.0,13320,446997
13321,13321.0,449021.0,13321,447031
13322,13322.0,449054.0,13322,447061
13323,13323.0,449088.0,13323,447093
13324,13324.0,449123.0,13324,447125
13325,13325.0,449154.0,13325,447157
13326,13326.0,449187.0,13326,447190
13327,13327.0,449221.0,13327,447222
13328,13328.0,449258.0,13328,447254
13329,13329.0,449288.0,13329,447286
13330,13330.0,449321.0,13330,447333
13331,13331.0,449354.0,13331,447366
13332,13332.0,449388.0,13332,447398
13333,13333.0,449421.0,13333,447429
13334,13334.0,449455.0,13334,447461
13335,13335.0,449488.0,13335,447493
13336,13336.0,449521.0,13336,447525
13337,13337.0,449557.0,13337,447557
13338,13338.0,449588.0,13338,447589
13339,13339.0,449622.0,13339,447622
13340,13340.0,449655.0,13340,447654
13341,13341.0,449688.0,13341,447701
13342,13342.0,449721.0,13342,447734
13343,13343.0,449754.0,13343,447766
13344,13344.0,449788.0,13344,447798
13345,13345.0,449821.0,13345,447830
13346,13346.0,449854.0,13346,447862
13347,13347.0,449890.0,13347,447894
13348,13348.0,449924.0,13348,447925
13349,13349.0,449958.0,13349,447957
13350,13350.0,449991.0,13350,447989
13351,13351.0,450023.0,13351,448022
13352,13352.0,450057.0,13352,448069
13353,13353.0,450092.0,13353,448101
13354,13354.0,450125.0,13354,448133
13355,13355.0,450155.0,13355,448166
13356,13356.0,450188.0,13356,448197
13357,13357.0,450222.0,13357,448230
13358,13358.0,450255.0,13358,448261
13359,13359.0,450288.0,13359,448293
13360,13360.0,450321.0,13360,448325
13361,13361.0,450355.0,13361,448357
13362,13362.0,450389.0,13362,448389
13363,13363.0,450423.0,13363,448421
13364,13364.0,450457.0,13364,448469
13365,13365.0,450490.0,13365,448501
13366,13366.0,450522.0,13366,448533
13367,13367.0,450555.0,13367,448565
13368,13368.0,450588.0,13368,448597
13369,13369.0,450622.0,13369,448630
13370,13370.0,450655.0,13370,448661
13371,13371.0,450688.0,13371,448694
13372,13372.0,450722.0,13372,448725
13373,13373.0,450757.0,13373,448758
13374,13374.0,450790.0,13374,448790
13375,13375.0,450821.0,13375,448837
13376,13376.0,450855.0,13376,448869
13377,13377.0,450889.0,13377,448901
13378,13378.0,450922.0,13378,448934
13379,13379.0,450956.0,13379,448966
13380,13380.0,450991.0,13380,448998
13381,13381.0,451024.0,13381,449030
13382,13382.0,451059.0,13382,449061
13383,13383.0,451090.0,13383,449094
13384,13384.0,451123.0,13384,449126
13385,13385.0,451155.0,13385,449157
13386,13386.0,451189.0,13386,449189
13387,13387.0,451222.0,13387,449237
13388,13388.0,451258.0,13388,449270
13389,13389.0,451288.0,13389,449301
13390,13390.0,451322.0,13390,449333
13391,13391.0,451355.0,13391,449365
13392,13392.0,451389.0,13392,449397
13393,13393.0,451422.0,13393,449429
13394,13394.0,451455.0,13394,449462
13395,13395.0,451489.0,13395,449493
13396,13396.0,451523.0,13396,449525
13397,13397.0,451556.0,13397,449558
13398,13398.0,451592.0,13398,449606
13399,13399.0,451624.0,13399,449638
13400,13400.0,451659.0,13400,449669
13401,13401.0,451691.0,13401,449701
13402,13402.0,451723.0,13402,449733
13403,13403.0,451755.0,13403,449765
13404,13404.0,451789.0,13404,449797
13405,13405.0,451823.0,13405,449829
13406,13406.0,451856.0,13406,449862
13407,13407.0,451889.0,13407,449894
13408,13408.0,451922.0,13408,449927
13409,13409.0,451955.0,13409,449975
13410,13410.0,451989.0,13410,450006
13411,13411.0,452022.0,13411,450039
13412,13412.0,452055.0,13412,450071
13413,13413.0,452089.0,13413,450103
13414,13414.0,452122.0,13414,450134
13415,13415.0,452157.0,13415,450165
13416,13416.0,452191.0,13416,450198
13417,13417.0,452224.0,13417,450230
13418,13418.0,452256.0,13418,450262
13419,13419.0,452289.0,13419,450293
13420,13420.0,452323.0,13420,450325
13421,13421.0,452356.0,13421,450374
13422,13422.0,452389.0,13422,450406
13423,13423.0,452423.0,13423,450438
13424,13424.0,452456.0,13424,450470
13425,13425.0,452490.0,13425,450502
13426,13426.0,452524.0,13426,450533
13427,13427.0,452556.0,13427,450566
13428,13428.0,452590.0,13428,450597
13429,13429.0,452623.0,13429,450629
13430,13430.0,452656.0,13430,450661
13431,13431.0,452689.0,13431,450693
13432,13432.0,452723.0,13432,450742
13433,13433.0,452756.0,13433,450774
13434,13434.0,452793.0,13434,450805
13435,13435.0,452826.0,13435,450837
13436,13436.0,452860.0,13436,450869
13437,13437.0,452893.0,13437,450902
13438,13438.0,452926.0,13438,450934
13439,13439.0,452958.0,13439,450966
13440,13440.0,452992.0,13440,450999
13441,13441.0,453024.0,13441,451030
13442,13442.0,453057.0,13442,451063
13443,13443.0,453093.0,13443,451094
13444,13444.0,453127.0,13444,451141
13445,13445.0,453159.0,13445,451173
13446,13446.0,453192.0,13446,451205
13447,13447.0,453225.0,13447,451237
13448,13448.0,453259.0,13448,451270
13449,13449.0,453292.0,13449,451301
13450,13450.0,453324.0,13450,451333
13451,13451.0,453357.0,13451,451365
13452,13452.0,453391.0,13452,451397
13453,13453.0,453424.0,13453,451429
13454,13454.0,453458.0,13454,451461
13455,13455.0,453492.0,13455,451509
13456,13456.0,453525.0,13456,451541
13457,13457.0,453559.0,13457,451574
13458,13458.0,453590.0,13458,451606
13459,13459.0,453624.0,13459,451639
13460,13460.0,453657.0,13460,451671
13461,13461.0,453690.0,13461,451702
13462,13462.0,453723.0,13462,451733
13463,13463.0,453757.0,13463,451765
13464,13464.0,453790.0,13464,451797
13465,13465.0,453823.0,13465,451830
13466,13466.0,453857.0,13466,451861
13467,13467.0,453890.0,13467,451909
13468,13468.0,453923.0,13468,451941
13469,13469.0,453957.0,13469,451973
13470,13470.0,453990.0,13470,452005
13471,13471.0,454023.0,13471,452037
13472,13472.0,454057.0,13472,452069
13473,13473.0,454091.0,13473,452101
13474,13474.0,454124.0,13474,452133
13475,13475.0,454158.0,13475,452166
13476,13476.0,454192.0,13476,452198
13477,13477.0,454227.0,13477,452230
