frame,cell_0_derivative,cell_1_derivative,cell_2_derivative,cell_4_derivative
13990,-0.0004356221447631703,0.0,-6.979377320957738e-06,-0.00015452426509316927
13991,-0.0004351193085072036,-5e-324,-6.959206409560409e-06,-0.00015369892729157064
13992,-0.00043491502632575507,-5e-324,-6.939093793648706e-06,-0.000152877997745781
13993,-0.0004351605975457251,0.0,-6.919039304698147e-06,-0.00015206145291064843
13994,-0.0004360204822403957,5e-324,-6.899042774665201e-06,-0.00015124926936678149
13995,-0.00043764301042747977,5e-324,-6.879104035989025e-06,-0.00015044142381985537
13996,-0.0004401113558301084,0.0,-6.859222921591461e-06,-0.00014963789309995618
13997,-0.00044337073852929176,-5e-324,-6.8393992648831115e-06,-0.00014883865416093212
13998,-0.0004471303319075193,-5e-324,-6.8196328997637695e-06,-0.00014804368407968227
13999,-0.00045074325793031944,0.0,-6.799923660629793e-06,-0.00014725296005558067
14000,-0.0004530761055143717,5e-324,-6.7802713823715034e-06,-0.00014646645940976158
14001,-0.00045239118247325516,5e-324,-6.760675900375351e-06,-0.00014568415958447073
14002,-0.00044628036188043563,0.0,-6.7411370505226186e-06,-0.00014490603814248243
14003,-0.000431708238568862,-5e-324,-6.721654669183778e-06,-0.00014413207276637793
14004,-0.0004052423819638773,-5e-324,-6.702228593215027e-06,-0.00014336224125797992
14005,-0.00036356586763375276,0.0,-6.6828586599513434e-06,-0.00014259652153765512
14006,-0.0003043756101864248,5e-324,-6.663544707197384e-06,-0.000141834891643728
14007,-0.00022775996803509058,5e-324,-6.6442865732214106e-06,-0.00014107732973182852
14008,-0.0001381082352449603,0.0,-6.625084096747481e-06,-0.00014032381407426756
14009,-4.651802166505403e-05,-5e-324,-6.60593711694895e-06,-0.00013957432305940556
14010,2.6481776056797024e-05,-5e-324,-6.5868454734449924e-06,-0.00013882883519103148
14011,5.505451112253201e-05,0.0,-6.56780900630061e-06,-0.00013808732908775906
14012,2.6374891636038456e-05,5e-324,-6.548827556025327e-06,-0.00013734978348236768
14013,-4.659851342803112e-05,5e-324,-6.529900963574923e-06,-0.00013661617722124375
14014,-0.00013794663389510298,0.0,-6.511029070359244e-06,-0.0001358864892637389
14015,-0.0002271190326222361,-5e-324,-6.492211718243067e-06,-0.00013516069868156622
14016,-0.0003030380405802946,-5e-324,-6.47344874955217e-06,-0.00013443878465823483
14017,-0.00036135457616520705,0.0,-6.454740007077239e-06,-0.00013372072648842187
14018,-0.0004020263087848863,5e-324,-6.436085334078634e-06,-0.0001330065035773896
14019,-0.00042739938790176124,5e-324,-6.4174845742855265e-06,-0.00013229609544041301
14020,-0.0004408263790482425,0.0,-6.398937571897197e-06,-0.00013158948170217608
14021,-0.00044576646058946956,-5e-324,-6.380444171583469e-06,-0.00013088664209619932
14022,-0.00044527327293480967,-5e-324,-6.36200421847994e-06,-0.00013018755646427085
14023,-0.00044176601949469374,0.0,-6.3436175581836445e-06,-0.00012949220475584958
14024,-0.00043698802052200003,5e-324,-6.32528403675045e-06,-0.00012880056702751705
14025,-0.00043207454468158213,5e-324,-6.307003500688555e-06,-0.0001281126234423599
14026,-0.0004276719917830074,0.0,-6.288775796955883e-06,-0.00012742835426942864
14027,-0.0004240694818462565,-5e-324,-6.270600772950979e-06,-0.00012674773988317553
14028,-0.0004213196374864836,-5e-324,-6.252478276509103e-06,-0.00012607076076286833
14029,-0.00041933716775371943,0.0,-6.234408155896161e-06,-0.0001253973974920143
14030,-0.00041797193163606305,5e-324,-6.216390259804801e-06,-0.00012472763075783988
14031,-0.00041705807043090903,5e-324,-6.198424437347475e-06,-0.00012406144135070768
14032,-0.0004164433018931102,0.0,-6.180510538054268e-06,-0.00012339881016355803
14033,-0.0004160033046591294,-5e-324,-6.162648411866395e-06,-0.00012273971819138155
14034,-0.0004156459219277209,-5e-324,-6.144837909135333e-06,-0.00012208414653065366
14035,-0.0004153091679386378,0.0,-6.127078880618919e-06,-0.00012143207637882458
14036,-0.00041495607343278174,5e-324,-6.109371177483516e-06,-0.00012078348903375377
14037,-0.00041456847440263234,5e-324,-6.091714651302281e-06,-0.00012013836589319996
14038,-0.00041414105029080606,0.0,-6.074109154059933e-06,-0.000119496688454266
14039,-0.00041367630079230944,-5e-324,-6.056554538160126e-06,-0.00011885843831289586
14040,-0.00041318071651103017,-5e-324,-6.039050656430223e-06,-0.00011822359716334024
14041,-0.0004126621243705775,0.0,-6.021597362127363e-06,-0.00011759214679763277
14042,-0.0004121280394594473,5e-324,-6.004194508947569e-06,-0.0001169640691050626
14043,-0.000411584795031783,5e-324,-5.986841951036593e-06,-0.00011633934607166094
14044,-0.00041103721986801567,0.0,-5.969539542989913e-06,-0.0001157179597796841
14045,-0.00041048866180004584,-5e-324,-5.952287139859673e-06,-0.00011509989240708965
14046,-0.0004099411995998614,-5e-324,-5.9350845971533825e-06,-0.00011448512622704021
14047,-0.0004093959306295525,0.0,-5.917931770830012e-06,-0.0001138736436073727
14048,-0.0004088532617806395,5e-324,-5.900828517292622e-06,-0.00011326542701010911
14049,-0.0004083131631639758,5e-324,-5.883774693375785e-06,-0.00011266045899092914
14050,-0.0004077753671229978,0.0,-5.866770156333443e-06,-0.0001120587221986949
14051,-0.0004072395102709958,-5e-324,-5.849814763822861e-06,-0.00011146019937493395
14052,-0.00040670522493196914,-5e-324,-5.832908373889448e-06,-0.00011086487335336057
14053,-0.0004061721903083071,0.0,-5.816050844954616e-06,-0.00011027272705936564
14054,-0.00040564015449540136,5e-324,-5.799242035809272e-06,-0.00010968374350954838
14055,-0.0004051089374103034,5e-324,-5.782481805602976e-06,-0.00010909790581119239
14056,-0.0004045784227671989,0.0,-5.7657700138491474e-06,-0.00010851519716183547
14057,-0.0004040485450713671,-5e-324,-5.74910652043157e-06,-0.00010793560084874573
14058,-0.0004035192756018935,-5e-324,-5.732491185613496e-06,-0.00010735910024846709
14059,-0.000402990609719156,0.0,-5.715923870054564e-06,-0.00010678567882631274
14060,-0.0004024625566076967,5e-324,-5.699404434826409e-06,-0.0001062153201359349
14061,-0.0004019351317454678,5e-324,-5.682932741430443e-06,-0.00010564800781879408
14062,-0.00040140835189206303,0.0,-5.666508651810866e-06,-0.00010508372560374957
14063,-0.0004008822321439065,-5e-324,-5.6501320283661605e-06,-0.0001045224573065634
14064,-0.0004003567845289324,-5e-324,-5.63380273395169e-06,-0.00010396418682942152
14065,-0.00039983201764109966,0.0,-5.617520631876014e-06,-0.00010340889816050011
14066,-0.00039930793690018396,5e-324,-5.601285585890483e-06,-0.00010285657537349377
14067,-0.0003987845451222105,5e-324,-5.585097460174054e-06,-0.00010230720262717485
14068,-0.00039826184318492164,0.0,-5.56895611931096e-06,-0.00010176076416491472
14069,-0.00039773983065727325,-5e-324,-5.552861428265556e-06,-0.00010121724431425352
14070,-0.00039721850632368216,-5e-324,-5.536813252359765e-06,-0.00010067662748643527
14071,-0.00039669786857920997,0.0,-5.520811457250313e-06,-0.00010013889817598459
14072,-0.000396177915700735,5e-324,-5.504855908915933e-06,-9.960404096024181e-05
14073,-0.00039565864601182055,5e-324,-5.488946473651297e-06,-9.907204049892926e-05
14074,-0.00039514005796720264,0.0,-5.473083018069395e-06,-9.854288153370375e-05
14075,-0.00039462215018071234,-5e-324,-5.457265409112167e-06,-9.801654888771591e-05
14076,-0.000394104921419558,-5e-324,-5.4414935140697975e-06,-9.749302746518002e-05
14077,-0.00039358837057940077,0.0,-5.425767200608689e-06,-9.697230225094028e-05
14078,-0.0003930724966542676,5e-324,-5.410086336800086e-06,-9.64543583100233e-05
14079,-0.00039255729870696365,5e-324,-5.394450791146744e-06,-9.593918078724256e-05
14080,-0.00039204277584431457,0.0,-5.378860432608953e-06,-9.542675490671962e-05
14081,-0.0003915289271980704,-5e-324,-5.36331513061798e-06,-9.491706597151289e-05
14082,-0.00039101575191236027,-5e-324,-5.3478147550840936e-06,-9.44100993631597e-05
14083,-0.0003905032491349214,0.0,-5.332359176392441e-06,-9.390584054128764e-05
14084,-0.0003899914180123254,5e-324,-5.3169482653839684e-06,-9.340427504317753e-05
14085,-0.00038948025768831274,5e-324,-5.301581893329185e-06,-9.290538848336777e-05
14086,-0.00038896976730323773,0.0,-5.286259931890427e-06,-9.240916655324505e-05
14087,-0.00038845994599373546,-5e-324,-5.270982253082835e-06,-9.191559502061755e-05
14088,-0.0003879507928946091,-5e-324,-5.255748729232927e-06,-9.142465972931599e-05
14089,-0.00038744230713855243,0.0,-5.240559232943046e-06,-9.093634659878766e-05
14090,-0.00038693448785737106,5e-324,-5.225413637061863e-06,-9.045064162371136e-05
14091,-0.00038642733418237096,5e-324,-5.2103118146739746e-06,-8.996753087355674e-05
14092,-0.0003859208452441365,0.0,-5.1952536390959935e-06,-8.948700049220965e-05
14093,-0.0003854150201730855,-5e-324,-5.180238983892383e-06,-8.900903669753837e-05
14094,-0.0003849098580989141,-5e-324,-5.165267722903426e-06,-8.853362578103985e-05
14095,-0.000384405358151374,0.0,-5.150339730281006e-06,-8.806075410740244e-05
14096,-0.0003839015194598838,5e-324,-5.135454880528722e-06,-8.759040811414168e-05
14097,-0.0003833983411540287,5e-324,-5.120613048545256e-06,-8.712257431118045e-05
14098,-0.000382895822364393,0.0,-5.105814109660151e-06,-8.665723928048819e-05
14099,-0.00038239396222250477,-5e-324,-5.091057939662002e-06,-8.619438967568532e-05
14100,-0.00038189275986155735,-5e-324,-5.076344414815803e-06,-8.573401222167557e-05
14101,-0.00038139221441640947,0.0,-5.061673411863813e-06,-8.527609371424688e-05
14102,-0.0003808923250241403,5e-324,-5.047044808018618e-06,-8.482062101971416e-05
14103,-0.00038039309082343875,5e-324,-5.03245848094188e-06,-8.436758107454798e-05
14104,-0.0003798945109551033,0.0,-5.017914308713114e-06,-8.391696088499642e-05
14105,-0.00037939658456170866,-5e-324,-5.003412169793473e-06,-8.346874752672602e-05
14106,-0.00037889931078755046,-5e-324,-4.9889519429865015e-06,-8.302292814445049e-05
14107,-0.0003784026887785341,0.0,-4.974533507403657e-06,-8.257948995155258e-05
14108,-0.0003779067176818418,5e-324,-4.960156742435471e-06,-8.213842022973712e-05
14109,-0.0003774113966460435,5e-324,-4.945821527731166e-06,-8.169970632864593e-05
14110,-0.0003769167248208194,0.0,-4.931527743191281e-06,-8.126333566550563e-05
14111,-0.0003764227013570709,-5e-324,-4.917275268972662e-06,-8.082929572476513e-05
14112,-0.0003759293254063101,-5e-324,-4.903063985503423e-06,-8.039757405771744e-05
14113,-0.00037543659612127023,0.0,-4.8888937735089635e-06,-7.996815828215792e-05
14114,-0.0003749445126550732,5e-324,-4.874764514041247e-06,-7.95410360820148e-05
14115,-0.00037445307416189566,5e-324,-4.860676088511541e-06,-7.911619520699874e-05
14116,-0.0003739622797963582,0.0,-4.8466283787181735e-06,-7.869362347223512e-05
14117,-0.00037347212871402524,-5e-324,-4.8326212668723355e-06,-7.827330875792224e-05
14118,-0.00037298262007112726,-5e-324,-4.818654635609359e-06,-7.785523900899483e-05
14119,-0.000372493753025005,0.0,-4.804728367994787e-06,-7.743940223475798e-05
14120,-0.0003720055267338318,5e-324,-4.790842347515917e-06,-7.70257865085576e-05
14121,-0.00037151794035694685,5e-324,-4.7769964580661895e-06,-7.661437996743167e-05
14122,-0.000371030993054966,0.0,-4.763190583917647e-06,-7.620517081177551e-05
14123,-0.00037054468399000395,-5e-324,-4.749424609691447e-06,-7.579814730501386e-05
14124,-0.00037005901232561866,-5e-324,-4.735698420326416e-06,-7.539329777324875e-05
14125,-0.00036957397722653385,0.0,-4.722011901048045e-06,-7.499061060494902e-05
14126,-0.0003690895778593051,5e-324,-4.708364937347238e-06,-7.45900742505981e-05
14127,-0.00036860581339170917,5e-324,-4.694757414961878e-06,-7.419167722237663e-05
14128,-0.0003681226829927997,0.0,-4.681189219875098e-06,-7.379540809382933e-05
14129,-0.00036764018583296254,-5e-324,-4.667660238320045e-06,-7.340125549952503e-05
14130,-0.0003671583210835272,-5e-324,-4.654170356795063e-06,-7.30092081347479e-05
14131,-0.00036667708791660036,0.0,-4.640719462089063e-06,-7.26192547551574e-05
14132,-0.0003661964855051769,5e-324,-4.627307441307325e-06,-7.223138417647608e-05
14133,-0.00036571651302280683,5e-324,-4.613934181899905e-06,-7.184558527416167e-05
14134,-0.0003652371696435397,0.0,-4.600599571685923e-06,-7.146184698307231e-05
14135,-0.0003647584545420912,-5e-324,-4.587303498873076e-06,-7.108015829717859e-05
14136,-0.00036428036689395427,-5e-324,-4.574045852068047e-06,-7.070050826921484e-05
14137,-0.0003638029058753989,0.0,-4.5608265202791085e-06,-7.032288601039813e-05
14138,-0.00036332607066363876,5e-324,-4.5476453929046284e-06,-6.994728069007784e-05
14139,-0.00036284986043705336,5e-324,-4.53450235972006e-06,-6.957368153546334e-05
14140,-0.00036237427437552094,0.0,-4.521397310850621e-06,-6.92020778312926e-05
14141,-0.000361899311660252,-5e-324,-4.508330136747006e-06,-6.88324589195391e-05
14142,-0.00036142497147373387,-5e-324,-4.495300728158064e-06,-6.846481419909428e-05
14143,-0.00036095125300028563,0.0,-4.4823089761069496e-06,-6.809913312548835e-05
14144,-0.00036047815542566974,5e-324,-4.469354771873121e-06,-6.773540521055887e-05
14145,-0.0003600056779369809,5e-324,-4.456438006980633e-06,-6.737362002218021e-05
14146,-0.0003595338197227571,0.0,-4.4435585731957515e-06,-6.701376718394776e-05
14147,-0.00035906257997259106,-5e-324,-4.430716362533891e-06,-6.665583637488308e-05
14148,-0.0003585919578772412,-5e-324,-4.417911267273929e-06,-6.629981732914243e-05
14149,-0.0003581219526282986,0.0,-4.405143179975115e-06,-6.594569983571497e-05
14150,-0.00035765256341802054,5e-324,-4.392411993498109e-06,-6.55934737381382e-05
14151,-0.0003571837894394414,5e-324,-4.379717601022759e-06,-6.524312893419273e-05
14152,-0.0003567156298860952,0.0,-4.367059896066101e-06,-6.48946553756212e-05
14153,-0.00035624808395201546,-5e-324,-4.354438772492765e-06,-6.454804306783336e-05
14154,-0.000355781150832124,-5e-324,-4.341854124518662e-06,-6.420328206961645e-05
14155,-0.0003553148297220088,0.0,-4.329305846709902e-06,-6.386036249285063e-05
14156,-0.0003548491198180903,5e-324,-4.31679383397607e-06,-6.35192745022193e-05
14157,-0.0003543840203179549,5e-324,-4.304317981556564e-06,-6.318000831493156e-05
14158,-0.0003539195304203546,0.0,-4.291878185007153e-06,-6.284255420043426e-05
14159,-0.00035345564932520723,-5e-324,-4.279474340184797e-06,-6.250690248014654e-05
14160,-0.0003529923762338738,-5e-324,-4.267106343235289e-06,-6.217304352716321e-05
14161,-0.00035252971034899216,0.0,-4.254774090583927e-06,-6.184096776600152e-05
14162,-0.0003520676508745324,5e-324,-4.242477478930964e-06,-6.151066567232008e-05
14163,-0.0003516061970158524,5e-324,-4.230216405249872e-06,-6.118212777264653e-05
14164,-0.00035114534797969776,0.0,-4.217990766796015e-06,-6.085534464410694e-05
14165,-0.0003506851029739799,-5e-324,-4.205800461110987e-06,-6.053030691417424e-05
14166,-0.00035022546120766496,-5e-324,-4.1936453860351875e-06,-6.020700526038897e-05
14167,-0.0003497664218909402,0.0,-4.1815254397186644e-06,-5.9885430410090354e-05
14168,-0.0003493079842348812,5e-324,-4.169440520629137e-06,-5.956557314016481e-05
14169,-0.0003488501474514516,5e-324,-4.157390527555248e-06,-5.924742427677529e-05
14170,-0.0003483929107538364,0.0,-4.145375359611335e-06,-5.893097469509244e-05
14171,-0.00034793627335549804,-5e-324,-4.133394916228323e-06,-5.861621531903782e-05
14172,-0.0003474802344711758,-5e-324,-4.121449097149385e-06,-5.830313712101333e-05
14173,-0.0003470247933163306,0.0,-4.109537802415636e-06,-5.799173112164442e-05
14174,-0.000346569949107034,5e-324,-4.097660932351381e-06,-5.7681988389509525e-05
14175,-0.00034611570106052314,5e-324,-4.085818387551763e-06,-5.737390004089023e-05
14176,-0.00034566204839459047,0.0,-4.074010068866709e-06,-5.706745723950066e-05
14177,-0.0003452089903283606,-5e-324,-4.062235877395513e-06,-5.6762651196235955e-05
14178,-0.0003447565260820684,-5e-324,-4.050495714480549e-06,-5.6459473168920735e-05
14179,-0.0003443046548766149,0.0,-4.038789481708134e-06,-5.615791446205408e-05
14180,-0.00034385337593462184,5e-324,-4.0271170809154724e-06,-5.585796642656668e-05
14181,-0.0003434026884794883,5e-324,-4.015478414202359e-06,-5.555962045957277e-05
14182,-0.00034295259173616754,0.0,-4.003873383943328e-06,-5.526286800412554e-05
14183,-0.00034250308493083415,-5e-324,-3.992301892803262e-06,-5.496770054898119e-05
14184,-0.00034205416729066185,-5e-324,-3.980763843751053e-06,-5.4674109628366496e-05
14185,-0.0003416058380443232,0.0,-3.9692591400706644e-06,-5.4382086821729014e-05
14186,-0.00034115809642149,5e-324,-3.957787685370667e-06,-5.4091623753513285e-05
14187,-0.00034071094165299964,5e-324,-3.946349383584244e-06,-5.380271209291625e-05
14188,-0.0003402643729707444,0.0,-3.934944138967453e-06,-5.351534355365131e-05
14189,-0.00033981838960750466,-5e-324,-3.923571856091421e-06,-5.3229509893712446e-05
14190,-0.0003393729907968934,-5e-324,-3.912232439829549e-06,-5.2945202915133036e-05
14191,-0.00033892817577341194,0.0,-3.900925795344073e-06,-5.266241446374824e-05
14192,-0.00033848394377211655,5e-324,-3.889651828069577e-06,-5.238113642895212e-05
14193,-0.0003380402940288407,5e-324,-3.878410443699989e-06,-5.210136074345652e-05
14194,-0.00033759722578030615,0.0,-3.867201548176866e-06,-5.18230793830534e-05
14195,-0.0003371547382637341,-5e-324,-3.856025047682893e-06,-5.154628436637547e-05
14196,-0.0003367128307171785,-5e-324,-3.844880848637546e-06,-5.12709677546741e-05
14197,-0.000336271502379748,0.0,-3.833768857698823e-06,-5.09971216515713e-05
14198,-0.0003358307524912729,5e-324,-3.8226889817656335e-06,-5.072473820284286e-05
14199,-0.00033539058029269375,5e-324,-3.8116411279877707e-06,-5.045380959618588e-05
14200,-0.00033495098502600573,0.0,-3.8006252037713333e-06,-5.018432806101064e-05
14201,-0.0003345119659343143,-5e-324,-3.7896411167891338e-06,-4.991628586820812e-05
14202,-0.0003340735222618352,-5e-324,-3.778688774986336e-06,-4.9649675329957454e-05
14203,-0.0003336356532539497,0.0,-3.7677680865847926e-06,-4.938448879949174e-05
14204,-0.0003331983581571496,5e-324,-3.7568789600828274e-06,-4.912071867089855e-05
14205,-0.00033276163621903665,5e-324,-3.7460213042545855e-06,-4.8858357378906564e-05
14206,-0.00033232548668826745,0.0,-3.7351950281435276e-06,-4.859739739867565e-05
14207,-0.0003318899088146643,-5e-324,-3.7244000410567926e-06,-4.833783124556963e-05
14208,-0.0003314549018490487,-5e-324,-3.7136362525567405e-06,-4.807965147495159e-05
14209,-0.00033102046504329685,0.0,-3.7029035724555313e-06,-4.782285068196529e-05
14210,-0.0003305865976503397,5e-324,-3.6922019108099214e-06,-4.756742150132352e-05
14211,-0.00033015329892399636,5e-324,-3.6815311779180102e-06,-4.731335660708262e-05
14212,-0.00032972056811919614,0.0,-3.6708912843211924e-06,-4.7060648712434275e-05
14213,-0.0003292884044918676,-5e-324,-3.6602821408052415e-06,-4.680929056947829e-05
14214,-0.0003288568072988829,-5e-324,-3.6497036584074664e-06,-4.655927496902135e-05
14215,-0.000328425775798058,0.0,-3.639155748419963e-06,-4.631059474035845e-05
14216,-0.0003279953092482357,5e-324,-3.6286383223961202e-06,-4.606324275107515e-05
14217,-0.00032756540690928593,5e-324,-3.6181512921579922e-06,-4.5817211906830704e-05
14218,-0.00032713606804188333,0.0,-3.6076945697978164e-06,-4.557249515115859e-05
14219,-0.00032670729190778514,-5e-324,-3.5972680676786637e-06,-4.5329085465275684e-05
14220,-0.00032627907776960896,-5e-324,-3.5868716984348726e-06,-4.5086975867886236e-05
14221,-0.0003258514248910549,0.0,-3.5765053749672784e-06,-4.484615941497197e-05
14222,-0.0003254243325365169,5e-324,-3.5661690104412617e-06,-4.460662919961861e-05
14223,-0.00032499779997149925,5e-324,-3.555862518279376e-06,-4.436837835181465e-05
14224,-0.0003245718264622832,0.0,-3.54558581215636e-06,-4.4131400038250126e-05
14225,-0.0003241464112760939,-5e-324,-3.535338805995235e-06,-4.389568746213275e-05
14226,-0.00032372155368107225,-5e-324,-3.5251214139655693e-06,-4.3661233862991866e-05
14227,-0.0003232972529462197,0.0,-3.514933550480227e-06,-4.342803251647202e-05
14228,-0.0003228735083414813,5e-324,-3.504775130201438e-06,-4.31960767341439e-05
14229,-0.00032245031913771816,5e-324,-3.4946460680414498e-06,-4.296535986331e-05
14230,-0.0003220276846067627,0.0,-3.4845462791675136e-06,-4.2735875286794775e-05
14231,-0.00032160560402144656,-5e-324,-3.474475679007957e-06,-4.250761642275898e-05
14232,-0.0003211840766554064,-5e-324,-3.4644341832515326e-06,-4.2280576724507135e-05
14233,-0.0003207631017835555,0.0,-3.454421707850888e-06,-4.20547496802863e-05
14234,-0.0003203426786815011,5e-324,-3.444438169019964e-06,-4.183012881310479e-05
14235,-0.000319922806625933,5e-324,-3.434483483228572e-06,-4.160670768054743e-05
14236,-0.0003195034848945122,0.0,-3.4245575671954572e-06,-4.13844798745908e-05
14237,-0.0003190847127658991,-5e-324,-3.4146603378755035e-06,-4.116343902142716e-05
14238,-0.00031866648951964227,-5e-324,-3.4047917124512776e-06,-4.094357878128233e-05
14239,-0.0003182488144362339,0.0,-3.3949516083202347e-06,-4.0724892848251724e-05
14240,-0.0003178316867971376,5e-324,-3.3851399430862624e-06,-4.050737495011475e-05
14241,-0.000317415105884733,5e-324,-3.3753566345538256e-06,-4.029101884816481e-05
14242,-0.00031699907098223234,0.0,-3.3656016007255814e-06,-4.0075818337035815e-05
14243,-0.00031658358137395815,-5e-324,-3.355874759808017e-06,-3.9861767244533074e-05
14244,-0.00031616863634487125,-5e-324,-3.3461760302186047e-06,-3.964885943144765e-05
14245,-0.0003157542351810705,0.0,-3.3365053305951277e-06,-3.9437088791386375e-05
14246,-0.00031534037716957064,5e-324,-3.3268625798121582e-06,-3.9226449250584494e-05
14247,-0.0003149270615983024,5e-324,-3.317247696994286e-06,-3.901693476774e-05
14248,-0.0003145142877563345,0.0,-3.3076606015260916e-06,-3.880853933382281e-05
14249,-0.00031410205493351273,-5e-324,-3.2981012130627735e-06,-3.8601256971896106e-05
14250,-0.0003136903624209042,-5e-324,-3.288569451533399e-06,-3.839508173694196e-05
14251,-0.00031327920951060295,0.0,-3.27906523713852e-06,-3.819000771568531e-05
14252,-0.0003128685954956745,5e-324,-3.269588490343884e-06,-3.798602902641262e-05
14253,-0.0003124585196702945,5e-324,-3.260139131868508e-06,-3.778313981880801e-05
14254,-0.00031204898132952685,0.0,-3.2507170826695e-06,-3.758133427377887e-05
14255,-0.00031163997976946245,-5e-324,-3.2413222639262294e-06,-3.738060660330063e-05
14256,-0.00031123151428705254,-5e-324,-3.2319545970249317e-06,-3.718095105024327e-05
14257,-0.00031082358418019207,0.0,-3.2226140035480823e-06,-3.6982361888221287e-05
14258,-0.00031041618874749766,5e-324,-3.213300405265941e-06,-3.678483342143147e-05
14259,-0.0003100093272883908,5e-324,-3.2040137241391535e-06,-3.658835998449246e-05
14260,-0.00030960299910298694,0.0,-3.194753882322871e-06,-3.6392935942300766e-05
14261,-0.0003091972034920676,-5e-324,-3.1855208021784598e-06,-3.619855568986422e-05
14262,-0.00030879193975735797,-5e-324,-3.1763144062895484e-06,-3.6005213652145866e-05
14263,-0.0003083872072011662,0.0,-3.167134617477422e-06,-3.581290428390175e-05
14264,-0.00030798300512691057,5e-324,-3.1579813588177193e-06,-3.56216220695248e-05
14265,-0.0003075793328387866,5e-324,-3.148854553650191e-06,-3.5431361522884376e-05
14266,-0.00030717618964207216,0.0,-3.1397541255832537e-06,-3.524211718715711e-05
14267,-0.00030677357484309997,-5e-324,-3.130679998491169e-06,-3.505388363466387e-05
14268,-0.0003063714877496182,-5e-324,-3.1216320965010355e-06,-3.4866655466714476e-05
14269,-0.000305969927670402,0.0,-3.112610343973055e-06,-3.468042731343511e-05
14270,-0.0003055688939154477,5e-324,-3.1036146654788484e-06,-3.449519383362087e-05
14271,-0.0003051683857959453,5e-324,-3.0946449857724e-06,-3.431094971457181e-05
14272,-0.0003047684026241393,0.0,-3.0857012297694567e-06,-3.412768967193686e-05
14273,-0.00030436894371324574,-5e-324,-3.0767833225271452e-06,-3.3945408449570676e-05
14274,-0.00030397000837731336,-5e-324,-3.067891189236817e-06,-3.376410081938619e-05
14275,-0.00030357159593094596,0.0,-3.059024755224047e-06,-3.358376158120371e-05
14276,-0.0003031737056893302,5e-324,-3.0501839459614287e-06,-3.340438556261472e-05
14277,-0.00030277633696806916,5e-324,-3.0413686870950276e-06,-3.322596761883619e-05
14278,-0.0003023794890831544,0.0,-3.032578904473655e-06,-3.304850263257265e-05
14279,-0.0003019831613509938,-5e-324,-3.0238145241874657e-06,-3.287198551386872e-05
14280,-0.00030158735308849494,-5e-324,-3.0150754726039532e-06,-3.269641119997557e-05
14281,-0.00030119206361317596,0.0,-3.006361676399609e-06,-3.25217746552026e-05
14282,-0.0003007972922434432,5e-324,-2.997673062581389e-06,-3.2348070870769075e-05
14283,-0.00030040303829842463,5e-324,-2.9890095584958216e-06,-3.217529486466801e-05
14284,-0.0003000093010984417,0.0,-2.9803710918214175e-06,-3.2003441681510876e-05
14285,-0.00029961607996484285,-5e-324,-2.9717575905456855e-06,-3.1832506392388826e-05
14286,-0.00029922337422044754,-5e-324,-2.9631689829274013e-06,-3.166248409471918e-05
14287,-0.00029883118318888013,0.0,-2.954605197449337e-06,-3.149336991210231e-05
14288,-0.0002984395061954026,5e-324,-2.946066162764268e-06,-3.1325158994179383e-05
14289,-0.00029804834256624835,5e-324,-2.937551807641412e-06,-3.115784651648752e-05
14290,-0.00029765769162889977,0.0,-2.929062060924581e-06,-3.0991427680321024e-05
14291,-0.00029726755271192173,-5e-324,-2.9205968515018214e-06,-3.082589771259518e-05
14292,-0.00029687792514493383,-5e-324,-2.9121561082950075e-06,-3.0661251865706646e-05
14293,-0.00029648880825855484,0.0,-2.903739760273718e-06,-3.0497485417402444e-05
14294,-0.00029610020138440274,5e-324,-2.8953477364866784e-06,-3.033459367064468e-05
14295,-0.0002957121038546784,5e-324,-2.886979966112502e-06,-3.017257195348389e-05
14296,-0.0002953245150026651,0.0,-2.878636378521489e-06,-3.0011415618932426e-05
14297,-0.0002949374341620903,-5e-324,-2.87031690334328e-06,-2.985112004482912e-05
14298,-0.00029455086066754177,-5e-324,-2.862021470530175e-06,-2.9691680633717014e-05
14299,-0.00029416479385413474,0.0,-2.853750010407873e-06,-2.9533092812701958e-05
14300,-0.0002937792330577893,5e-324,-2.8455024537088654e-06,-2.9375352033339866e-05
14301,-0.00029339417761498066,5e-324,-2.837278731581544e-06,-2.9218453771491862e-05
14302,-0.0002930096268629889,0.0,-2.8290787755748045e-06,-2.9062393527197646e-05
14303,-0.0002926255801397881,-5e-324,-2.8209025175971727e-06,-2.890716682454105e-05
14304,-0.00029224203678424043,-5e-324,-2.8127498898565225e-06,-2.8752769211519077e-05
14305,-0.00029185899613606847,0.0,-2.804620824779628e-06,-2.859919625990831e-05
14306,-0.0002914764575360218,5e-324,-2.7965152549275967e-06,-2.844644356512875e-05
14307,-0.00029109442032576593,5e-324,-2.788433112914119e-06,-2.829450674611978e-05
14308,-0.00029071288384804883,0.0,-2.7803743313384657e-06,-2.8143381445200517e-05
14309,-0.0002903318474466732,-5e-324,-2.7723388427404938e-06,-2.7993063327954454e-05
14310,-0.00028995131046655187,-5e-324,-2.7643265795859002e-06,-2.7843548083087213e-05
14311,-0.0002895712722535415,0.0,-2.7563374742847627e-06,-2.7694831422322465e-05
14312,-0.0002891917321544979,5e-324,-2.7483714592356663e-06,-2.754690908026748e-05
