scorer,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10,DLC_Resnet50_AuTmMo1Feb20shuffle1_snapshot_best-10
bodyparts,red_light,red_light,red_light
coords,x,y,likelihood
3760,62.30272,143.91379,1.0
3761,62.599995,142.967,0.9879463
3762,62.162857,143.62033,0.9956682
3763,60.003788,145.23524,1.0
3764,57.506252,145.9777,1.0
3765,57.422794,147.76569,1.0
3766,56.291763,147.93256,1.0
3767,50.532784,147.5162,0.98944473
3768,49.90851,148.28162,1.0
3769,51.20159,150.11732,0.98329186
3770,54.21151,151.07916,0.96040314
3771,50.022614,149.78795,0.9865797
3772,47.227467,146.37665,0.99943507
3773,45.137466,145.01784,0.97292733
3774,43.29379,144.51933,0.86213523
3775,43.852737,142.02902,0.9045776
3776,43.08983,142.85548,0.9242016
3777,43.575825,141.05618,0.9376845
3778,45.278557,143.61232,0.98274076
3779,45.520897,144.37802,0.97217906
3780,44.953888,146.05148,1.0
3781,44.69483,148.58838,1.0
3782,45.685017,150.0936,1.0
3783,46.804913,152.42087,0.95684385
3784,44.703785,153.19342,0.9394578
3785,43.77651,153.00842,0.9100226
3786,45.373707,154.08875,0.9351603
3787,47.75641,155.44717,1.0
3788,46.573643,154.40448,0.9670172
3789,44.842705,152.97592,0.9288034
3790,47.421783,154.25427,0.9665623
3791,46.5058,153.90616,0.95632595
3792,44.231647,153.29346,0.9484997
3793,41.99067,151.89075,0.9283732
3794,43.715096,151.43219,0.9608394
3795,50.397816,152.33661,0.9405174
3796,57.179634,152.71268,0.9436209
3797,60.238358,153.05798,0.97154725
3798,62.40684,153.05557,0.9712762
3799,63.287174,153.37357,0.9571208
3800,62.86735,155.04735,0.98393416
3801,61.72741,155.13611,0.9926346
3802,61.01846,155.43025,0.9997811
3803,60.66445,156.09172,1.0
3804,60.041607,156.52954,1.0
3805,58.881645,158.16466,0.9919151
3806,54.937244,158.75464,0.9335122
3807,52.945473,160.6221,1.0
3808,50.337543,162.85988,1.0
3809,49.330933,165.01845,1.0
3810,48.30688,166.38037,1.0
3811,47.420837,166.84633,0.9974373
3812,47.310608,168.02153,0.9932903
3813,43.768356,168.47621,0.96646076
3814,39.836655,167.78491,0.91817546
3815,42.3124,168.30962,0.9399139
3816,44.10447,169.41978,0.957309
3817,42.322147,169.34966,0.93723595
3818,37.447445,168.3823,0.91384304
3819,33.143177,169.32596,0.93383163
3820,32.134525,170.4462,0.96011925
3821,32.7926,172.03288,0.9676541
3822,36.66039,174.19778,0.96034753
3823,33.692528,172.49913,0.9652998
3824,37.363518,171.75699,0.91583943
3825,44.706142,169.37863,0.9597906
3826,47.516212,166.08812,1.0
3827,49.89145,164.00653,1.0
3828,51.482502,161.80704,1.0
3829,53.659668,161.0128,1.0
3830,55.878212,161.63579,0.9978027
3831,57.34304,161.22229,1.0
3832,55.963074,161.00519,0.98789793
3833,56.377686,160.17781,0.9644536
3834,59.451553,159.73799,0.9907664
3835,60.63712,158.6427,1.0
3836,60.54354,156.28136,1.0
3837,60.216564,152.41588,0.9584857
3838,59.666283,147.18683,1.0
3839,60.41691,143.86961,1.0
3840,63.282963,141.88759,1.0
3841,64.45458,127.696945,0.8718737
3842,63.11767,112.61193,0.8814857
3843,57.25334,107.05489,0.8501654
3844,54.372013,101.53472,0.97840047
3845,50.972443,99.2041,0.97659075
3846,49.980995,98.353264,0.76082397
3847,52.283974,91.64305,0.4031261
3848,55.696644,87.19442,0.9391998
3849,393.7579,17.641623,0.051338796
3850,394.5477,19.239674,0.026775291
3851,394.20215,18.815376,0.04001627
3852,393.7968,18.877026,0.02930618
3853,388.65845,18.748398,0.041655492
3854,391.81403,7.810025,0.17414053
3855,44.70404,71.10636,0.9812863
3856,43.993824,70.618065,0.9757008
3857,37.959988,70.977165,0.91673565
3858,34.195652,72.60002,0.9278903
3859,34.78749,74.437096,0.76633763
3860,390.98288,8.545249,0.110669546
3861,34.321205,82.78767,0.90804625
3862,32.253853,85.92752,1.0
3863,32.716427,87.72766,0.9217802
3864,34.046486,84.89875,1.0
3865,32.448814,80.29126,0.95511544
3866,31.570972,77.15656,0.99848187
3867,29.144882,74.121185,0.96830714
3868,26.621588,71.355484,0.9287192
3869,22.087257,68.4957,0.97316575
3870,21.87687,66.7147,1.0
3871,26.098404,64.70262,1.0
3872,28.19731,62.917583,0.993077
3873,28.706476,62.912094,1.0
3874,30.849606,64.46904,0.9895345
3875,32.664684,66.06405,0.9476291
3876,34.58922,67.43352,0.99848783
3877,38.274647,68.401184,0.9470569
3878,41.401417,69.83585,0.9953627
3879,41.981503,70.60933,0.937587
3880,42.8594,72.58054,0.6330497
3881,394.0629,18.500635,0.044114392
3882,393.98798,18.656696,0.033914804
3883,34.525227,80.47723,0.664255
3884,31.21144,84.76971,1.0
3885,27.169344,92.00973,0.972971
3886,23.884747,96.978874,0.9873779
3887,21.709702,97.53799,1.0
3888,18.718815,97.894356,1.0
3889,17.783237,96.12394,1.0
3890,21.985266,94.24982,0.96103585
3891,24.956549,89.57833,0.93577075
3892,25.78466,83.547134,1.0
3893,21.530626,79.68973,0.98337984
3894,22.620794,78.05361,0.909177
3895,27.424433,78.41135,0.9841342
3896,28.67635,78.30432,0.9929961
3897,29.308912,78.244865,1.0
3898,30.173504,79.395966,0.9992132
3899,31.663631,85.33698,1.0
3900,31.47888,90.55469,0.8410052
3901,34.868687,92.072754,0.51340073
3902,36.099243,90.32515,0.14573082
3903,34.409706,88.768074,0.9227222
3904,35.35649,88.60004,0.914715
3905,41.303684,85.76415,0.85268295
3906,401.16483,10.1923065,0.063007124
3907,394.49213,19.245953,0.038080204
3908,59.811554,73.64001,0.9008707
3909,61.41195,72.15931,0.9763763
3910,64.17742,71.88101,0.93745905
3911,64.308235,71.15864,0.8798725
3912,64.17985,70.14106,0.95516956
3913,69.79554,69.86936,0.95091575
3914,79.184784,72.74747,0.9344831
3915,81.89192,72.992386,0.9354781
3916,84.496086,71.7598,0.936527
3917,87.39558,70.7422,0.9431609
3918,92.44246,70.77299,0.98658115
3919,93.9185,68.99071,1.0
3920,93.867065,66.87494,1.0
3921,95.27202,63.427856,0.9808277
3922,99.9545,61.109467,0.9503298
3923,106.04232,60.02062,0.9290369
3924,111.38087,61.15724,0.9946853
3925,119.31748,59.965225,0.9162649
3926,124.44853,57.71327,0.943106
3927,128.8695,53.39857,1.0
3928,137.557,50.57918,1.0
3929,142.39992,49.34811,1.0
3930,147.63928,50.90201,1.0
3931,153.81926,53.327263,1.0
3932,159.83029,56.781784,0.9314312
3933,167.10576,57.093582,0.8937943
3934,170.92917,55.1894,0.9688106
3935,173.12234,57.253906,0.9578466
3936,174.58179,59.237972,0.9841541
3937,176.31209,61.294888,0.98904055
3938,182.32205,61.038944,0.95490015
3939,190.01558,59.044827,0.9867106
3940,197.80624,55.38892,0.95142734
3941,203.44972,53.326035,1.0
3942,207.33487,52.79898,1.0
3943,214.25594,52.34232,1.0
3944,217.54823,51.77186,1.0
3945,221.59602,49.600155,1.0
3946,223.45338,49.62147,1.0
3947,228.95612,51.797203,1.0
3948,236.05247,53.061882,1.0
3949,240.31825,53.255634,0.99967104
3950,244.8773,53.630127,0.96816087
3951,251.67467,53.332756,1.0
3952,255.7348,52.996365,1.0
3953,255.6584,54.613144,0.982769
3954,253.09023,54.643337,1.0
3955,252.89856,54.480183,1.0
3956,252.25636,53.07852,1.0
3957,251.90121,52.826794,1.0
3958,251.86584,52.53588,1.0
3959,251.68367,53.09704,1.0
3960,252.15323,59.964363,0.9810089
3961,252.65022,63.428165,1.0
3962,252.87196,64.22281,1.0
3963,254.48615,63.179974,0.99487895
3964,255.52692,65.29312,0.98173165
3965,259.3627,68.91492,0.99187267
3966,264.31302,71.49048,0.91044354
3967,267.7783,74.26214,0.9164778
3968,269.05246,73.863045,0.96210897
3969,269.56076,73.08811,0.97000873
3970,269.3888,73.61248,0.95931745
3971,269.4626,72.59377,0.97423285
3972,271.5131,69.78297,1.0
3973,272.58997,69.03083,0.9984489
3974,272.46933,70.415886,0.96767664
3975,272.09537,72.66021,0.93423665
3976,275.73093,72.04322,0.49728552
3977,394.02682,17.839108,0.04661427
3978,393.78403,17.813442,0.037408765
3979,401.8268,10.623636,0.050341662
3980,393.8275,17.739819,0.049935654
3981,393.95035,18.522694,0.03923769
3982,393.9406,18.43944,0.036628354
3983,393.85028,18.481148,0.031223053
3984,244.31337,84.824005,0.025792357
3985,393.80545,18.212908,0.041628797
3986,394.04062,18.619883,0.033287585
3987,289.2982,84.73574,0.7385436
3988,289.75546,85.246346,0.99141645
3989,296.6507,82.86541,1.0
3990,301.72748,78.67893,0.9795244
3991,308.10843,79.09413,0.9242635
3992,318.1696,83.43985,1.0
3993,324.6349,95.41434,0.9319196
3994,331.98132,102.39911,0.9899411
3995,336.19666,107.87988,0.9951199
3996,336.0935,111.991356,0.96163565
3997,334.92572,118.91651,0.9965626
3998,332.29538,126.694626,1.0
3999,330.98883,133.64314,1.0
4000,329.23544,137.9196,0.9353311
4001,328.9472,138.82202,0.926151
4002,327.54288,137.17113,0.9009799
4003,326.51376,136.10883,0.90492207
4004,323.26837,134.06273,1.0
4005,323.86316,129.73302,1.0
4006,323.64566,128.18932,0.9762064
4007,324.18594,128.00974,0.9447125
4008,323.8988,127.33652,0.9638314
4009,323.56183,130.24033,1.0
4010,323.47424,131.64703,1.0
4011,321.38333,132.33133,1.0
4012,320.0298,131.2531,0.9964057
4013,320.56146,132.1901,1.0
4014,320.10968,136.0358,0.961867
4015,317.43317,138.76077,0.9891797
4016,393.90448,18.869507,0.032557342
4017,400.58405,9.785887,0.0930224
4018,394.402,19.269812,0.026971394
4019,394.00595,18.482182,0.03840146
4020,393.9455,18.807785,0.03002743
4021,393.9129,17.817114,0.052883897
4022,394.15448,19.042469,0.025658946
4023,400.73688,9.560084,0.10607576
4024,393.9416,18.845531,0.031049404
4025,394.5098,19.495955,0.024587804
4026,388.7397,18.932531,0.03649723
4027,298.6475,140.46162,0.86860645
4028,294.30637,137.1063,0.91291773
4029,298.34973,133.92026,1.0
4030,299.63943,132.9963,1.0
4031,300.3087,131.97816,1.0
4032,300.30554,131.07074,1.0
4033,300.54913,129.42484,1.0
4034,299.99124,128.51068,1.0
4035,300.6286,126.862625,1.0
4036,300.86853,125.352234,1.0
4037,300.4278,125.03169,1.0
4038,300.34488,124.81486,1.0
4039,300.10754,124.7738,1.0
4040,300.27078,125.079704,1.0
4041,299.51642,129.4453,0.9821148
4042,302.15195,130.2789,1.0
4043,304.35687,131.53174,1.0
4044,305.19583,132.60149,1.0
4045,309.48026,132.82098,0.99844074
4046,305.4605,144.59222,0.9263077
4047,303.30157,158.11662,1.0
4048,303.38943,161.84993,1.0
4049,302.86752,161.2505,1.0
4050,303.8511,163.31963,1.0
4051,309.69034,170.02713,0.9178215
4052,313.39868,176.61313,0.9978758
4053,316.19888,180.40634,1.0
4054,318.24948,188.15741,0.9928263
4055,320.93423,194.12897,1.0
4056,322.8011,197.70413,1.0
4057,322.08826,203.19495,0.9883516
4058,323.49234,207.4898,0.9733603
4059,326.03452,211.76634,1.0
4060,325.11273,220.74664,0.9697033
4061,321.16757,225.48993,1.0
4062,319.83777,229.86934,1.0
4063,315.8482,235.60904,1.0
4064,312.35272,237.9672,0.9318738
4065,311.09802,238.42305,0.9357848
4066,310.9778,237.39981,0.9448779
4067,309.73688,237.75246,0.9761765
4068,305.27078,239.36606,0.983585
4069,303.15402,239.86281,0.97317696
4070,303.10892,238.2544,1.0
4071,303.03836,237.36497,1.0
4072,303.22388,236.90558,1.0
4073,303.20193,236.84512,1.0
4074,303.12415,237.0434,1.0
4075,303.19537,236.89758,1.0
4076,303.15527,236.92488,1.0
4077,303.22617,236.93156,1.0
4078,303.1774,236.9407,1.0
4079,303.26797,236.83495,1.0
4080,303.16754,233.94598,0.97729325
4081,302.11612,234.71442,0.9673964
4082,301.0455,238.79045,1.0
4083,298.65228,244.67015,1.0
4084,297.51874,253.31456,0.947854
4085,302.83237,258.80963,1.0
4086,305.40506,264.49792,0.9713319
4087,303.56497,269.90277,1.0
4088,303.15665,270.28537,1.0
4089,303.02133,270.03864,1.0
4090,302.49268,270.27826,0.9991876
4091,302.10452,270.27817,1.0
4092,302.51538,269.37625,1.0
4093,302.40723,269.16498,1.0
4094,302.2023,269.1758,1.0
4095,301.99847,269.0093,1.0
4096,301.85925,268.9927,1.0
4097,301.85464,269.14334,1.0
4098,302.32672,270.49765,0.9968592
4099,302.79816,271.46927,0.97510254
4100,309.58417,276.59393,0.97793365
4101,312.9722,283.6537,0.91207594
4102,312.51233,289.44952,0.9805877
4103,313.02606,293.69678,1.0
4104,309.745,301.28983,0.94422424
4105,306.20282,307.72168,1.0
4106,303.74054,312.48657,0.97012264
4107,301.40115,318.25198,1.0
4108,292.58063,319.19324,0.943738
4109,289.28262,323.7271,1.0
4110,289.7803,325.10938,0.99912417
4111,289.36252,323.65494,0.9876845
4112,295.79306,322.7737,0.9383041
4113,300.2806,326.93976,1.0
4114,299.71622,334.4139,1.0
4115,297.26855,339.87027,1.0
4116,296.22156,342.90826,0.99347985
4117,293.5787,345.67123,0.9515569
4118,290.1825,346.6472,0.9916251
4119,287.1288,349.4833,1.0
4120,285.35553,350.80197,1.0
4121,284.22873,350.07523,1.0
4122,283.64078,349.62805,1.0
4123,283.32117,349.70392,1.0
4124,282.4405,350.0571,1.0
4125,280.03943,351.83563,0.96030974
4126,279.16266,351.09103,0.9261919
4127,277.0411,351.3308,0.9638094
4128,276.14835,350.1801,0.9688108
4129,275.84338,350.37857,0.9700643
4130,276.74518,348.9068,0.96642035
4131,278.2865,349.5117,0.92463607
4132,278.5537,350.62915,0.92458695
4133,278.79886,351.20593,0.918517
4134,276.9831,351.21118,0.9639131
4135,274.22867,350.5364,0.9799335
4136,274.33762,349.89124,0.992134
4137,274.77438,350.8688,0.97779334
4138,278.30948,352.02103,0.96250653
4139,281.39343,349.95105,1.0
4140,283.6261,347.28107,1.0
4141,286.14883,341.3873,1.0
4142,287.30643,335.33536,0.95827323
4143,288.883,335.59213,0.9605812
4144,287.1432,335.2046,0.9500763
4145,289.09888,334.35016,0.98402363
4146,295.84265,334.96558,0.9356494
4147,302.19492,339.02777,1.0
4148,303.7516,340.20203,1.0
4149,305.19717,338.66376,1.0
4150,304.5522,337.94016,1.0
4151,302.5644,337.8429,1.0
4152,299.88956,339.0754,1.0
4153,297.41898,339.12143,1.0
4154,297.1508,339.92337,1.0
4155,296.84982,338.97153,1.0
4156,297.4876,339.70483,1.0
4157,296.58197,339.28384,1.0
4158,288.65118,338.39365,1.0
4159,283.63367,340.2708,1.0
4160,279.98785,339.51614,1.0
4161,274.5799,338.76077,1.0
4162,271.68735,341.09525,1.0
4163,269.02222,343.19202,1.0
4164,268.12335,345.05948,0.9820284
4165,267.76498,341.93112,1.0
4166,267.4066,339.51694,1.0
4167,268.22495,336.50995,1.0
4168,269.2726,334.40036,1.0
4169,269.51004,334.13217,1.0
4170,270.77325,331.7991,0.9909673
4171,271.09323,331.65414,1.0
4172,270.41565,333.1243,1.0
4173,269.3215,335.6984,1.0
4174,265.50717,338.2132,1.0
4175,260.86652,338.6669,0.9939842
4176,254.87987,336.2113,0.95750415
4177,253.84831,335.6231,1.0
4178,251.8065,336.86288,1.0
4179,252.2003,332.1519,1.0
4180,254.67615,323.86426,1.0
4181,254.67441,319.88263,0.96773607
4182,253.93907,320.0213,0.9897034
4183,252.49345,320.76395,1.0
4184,251.68788,318.9877,1.0
4185,248.87717,313.8262,0.94162154
4186,247.94691,309.19635,1.0
4187,245.58302,307.33496,0.98918366
4188,242.46686,307.72824,1.0
4189,239.45247,308.02646,1.0
4190,238.10304,309.7362,1.0
4191,235.9639,310.40726,1.0
4192,233.67177,311.79465,0.97997177
4193,228.69034,318.49796,0.95166516
4194,223.31317,326.61615,0.9915026
4195,218.55078,327.85913,0.9925126
4196,213.41039,328.90524,0.93963933
4197,206.22891,334.5656,1.0
4198,201.14919,336.0609,0.973366
4199,194.54893,335.16742,0.9962144
4200,188.36774,336.08334,0.9928558
4201,181.40576,338.20074,0.99603194
4202,175.76416,342.0052,0.993707
4203,174.68602,342.87616,0.97856146
4204,173.0987,338.99667,0.93717647
4205,172.12303,337.92914,1.0
4206,170.87411,336.58786,1.0
4207,166.22766,334.64133,0.94265574
4208,161.75925,333.38712,0.9814173
4209,157.93555,332.16968,0.9984809
4210,152.37674,331.1347,0.9305625
4211,143.46169,332.43008,0.99815816
4212,136.2508,334.72635,0.938781
4213,128.33414,336.04962,0.9790386
4214,122.76853,336.72495,0.9758047
4215,110.50577,335.47467,0.93138933
4216,102.07968,336.20825,0.96299285
4217,94.48711,336.82623,0.99943626
4218,89.79812,337.92404,1.0
4219,79.4328,335.68878,0.9527302
4220,74.742775,334.02655,0.9883752
4221,64.916145,330.6769,0.95091164
4222,60.279076,329.27917,0.9596493
4223,53.85747,327.35303,0.9614607
4224,47.54287,327.07318,0.9655593
4225,46.003254,327.3381,1.0
4226,40.2871,326.7855,0.95758796
4227,34.880646,329.46335,0.9477269
4228,31.850422,331.7924,0.98350435
4229,29.952635,328.93976,0.989016
4230,27.300758,327.237,1.0
4231,24.13373,326.74588,1.0
4232,25.263878,327.85834,0.9741988
4233,27.495079,328.0639,0.98931915
4234,29.225426,327.47992,1.0
4235,30.357386,327.76157,0.9900696
4236,29.353807,328.68286,0.98298067
4237,29.208845,329.22128,0.97315586
4238,29.190786,329.06885,0.9623301
4239,29.312038,329.14178,0.9415126
4240,29.153679,330.3545,0.78770673
4241,31.083628,330.84964,0.96555954
4242,31.363543,333.91998,1.0
4243,30.993567,332.75266,1.0
4244,31.092804,331.80515,1.0
4245,31.162983,332.14752,1.0
4246,31.087473,332.406,1.0
4247,31.0304,332.51956,1.0
4248,31.140984,332.2897,1.0
4249,31.225338,331.5447,0.9972368
4250,31.439337,330.95532,0.9898299
4251,31.959032,332.6939,1.0
4252,32.463924,331.06607,0.943228
4253,33.136795,321.73642,0.9964638
4254,34.536926,318.11386,0.99296105
4255,35.436874,314.33133,0.97949946
4256,35.691467,311.25195,0.971772
4257,35.554794,310.67233,0.9859227
4258,36.451466,311.26352,0.9706668
4259,38.521038,312.7258,0.9201845
4260,37.076275,312.93484,0.9279132
4261,35.718933,312.5599,0.9457508
4262,35.82401,312.09903,0.9585074
4263,35.94802,312.5555,0.9385649
4264,37.02895,312.72458,0.9322318
4265,38.615402,314.91376,0.8051928
4266,38.922558,314.30902,0.8783691
4267,38.848175,312.9209,0.90620357
4268,37.880703,311.58603,0.9392117
4269,36.901257,311.21393,0.96409225
4270,37.18611,311.12125,0.96548194
4271,38.262,311.73917,0.94778746
4272,38.58902,313.08643,0.9057566
4273,39.09498,313.03802,0.90102196
4274,38.78394,312.99368,0.9069674
4275,38.20319,312.94714,0.9121374
4276,37.382095,311.79904,0.9465185
4277,34.373955,308.30606,1.0
4278,33.18142,305.5602,0.992922
4279,35.079243,303.4336,0.66608346
4280,33.618645,300.9552,0.8311802
4281,33.375,296.69077,0.7190273
4282,32.41782,295.55884,0.9005495
4283,32.16313,295.46967,0.9454806
4284,34.428356,294.93732,0.69882745
4285,394.18167,19.017612,0.036332708
4286,35.16202,292.45618,0.89683974
4287,35.24058,292.508,1.0
4288,35.39441,293.39865,0.6604564
4289,40.847336,294.17456,0.9451636
4290,42.177338,293.4837,1.0
4291,42.444626,292.3469,1.0
4292,42.231636,291.2984,1.0
4293,43.267876,290.85803,1.0
4294,41.961563,291.38632,1.0
4295,40.362846,290.27838,0.9797708
4296,40.77799,291.41867,1.0
4297,41.329464,293.23837,1.0
4298,40.874004,292.66196,1.0
4299,35.368565,292.39325,0.98964924
4300,35.246674,292.30096,0.9732673
4301,401.0215,9.786274,0.106312655
4302,35.557533,296.82297,0.15963274
4303,393.75803,18.158978,0.037414763
4304,36.195236,289.89957,0.75147855
4305,37.46442,289.88306,0.961568
4306,37.667274,289.71085,0.96537155
4307,31.911308,290.03745,0.92476183
4308,31.718977,291.47595,1.0
4309,31.711094,291.67883,1.0
4310,31.780985,294.0696,1.0
4311,31.698332,295.44922,0.9228707
4312,31.576078,299.17117,0.98423487
4313,30.357538,301.14914,1.0
4314,28.029545,301.454,1.0
4315,27.530176,302.8506,1.0
4316,26.111053,302.97235,0.9783278
4317,23.006763,302.14734,0.93987966
4318,23.59034,299.85855,0.92484754
4319,23.004936,295.9062,0.96018887
4320,22.355547,294.65317,0.9994433
4321,21.166124,293.5598,1.0
4322,22.52445,293.6959,1.0
4323,25.19947,294.9657,0.9874453
4324,27.923063,296.0446,0.979622
4325,30.81624,298.11597,0.95042443
4326,31.451841,300.20636,0.9804774
4327,31.550192,302.72766,1.0
4328,31.15856,304.92615,0.9931154
4329,30.340164,312.96674,0.98786014
4330,25.090197,320.824,1.0
4331,22.368004,325.5462,1.0
4332,21.80136,328.187,0.9790609
4333,20.951145,330.18564,0.9448869
4334,21.194738,329.86465,0.94441926
4335,22.085875,330.68524,0.9206666
4336,20.121235,330.44928,0.9403583
4337,21.092999,329.21588,0.9220273
4338,19.01351,331.69247,0.9844643
4339,17.713348,333.08524,0.9850737
4340,20.172104,334.48535,0.98632383
4341,22.309036,334.52243,0.986192
4342,23.090143,334.35565,0.95121974
4343,24.949186,334.28256,0.9578655
4344,26.606958,332.27893,0.96890885
4345,26.35731,331.4259,0.94660085
4346,26.086708,332.25217,0.9555942
4347,25.641611,333.7487,0.9682347
4348,26.95402,334.5753,0.9958325
4349,28.112392,334.65903,1.0
4350,28.41432,334.93024,1.0
4351,27.541317,334.77664,1.0
4352,27.569561,334.14847,1.0
4353,27.761953,334.3328,1.0
4354,28.199724,334.7346,1.0
4355,28.48636,335.28152,1.0
4356,28.771557,335.34628,1.0
4357,28.8944,335.36548,1.0
4358,28.481321,335.32532,1.0
4359,28.365713,334.84958,1.0
4360,28.569767,334.872,1.0
4361,28.815828,335.01752,1.0
4362,28.418152,335.2498,1.0
4363,28.175503,335.80087,1.0
4364,27.185173,335.5563,1.0
4365,23.047848,332.82153,0.9328114
4366,17.75649,329.61905,0.9896541
4367,17.415045,327.37738,1.0
4368,17.07851,327.9874,0.9954523
4369,17.466537,330.11234,0.97301704
4370,19.43082,329.69022,0.9614875
4371,18.663198,331.4399,0.9944601
4372,18.725996,333.80295,0.96573806
4373,19.542778,334.10812,0.98969555
4374,19.305912,332.71722,0.98900694
4375,21.51867,331.56357,0.9505943
4376,20.971037,331.7128,0.9548576
4377,18.876171,331.2374,0.9759153
4378,18.993782,331.70654,0.9918504
4379,18.47288,333.71564,0.983218
4380,19.15437,333.649,0.9821124
4381,19.939236,333.40536,0.99032694
